App,Package,Category,TrueLabel,Score,Disagreement
Learn Polish,com.quizmine.androidpolish,Books & Reference,Malicious,0.0,1.0
Oedipus Rex â€“ Sophocles,com.libromovil.oedipus,Books & Reference,Malicious,0.0,1.0
PokerSimulatorPro,johnc.pokersim.th,Books & Reference,Malicious,0.0,1.0
English in Pictures Food,com.picture.learn.english,Education,Malicious,0.0,1.0
Did you Put the Cat to Bed?,com.btgn.putthecattobed,Books & Reference,Malicious,0.0,1.0
Daniel Defoe's Collection,com.DanielDefoe,Books & Reference,Malicious,0.0,1.0
Business Continuity Exam Prep,com.dblpartners.cbcp,Books & Reference,Malicious,0.0,1.0
AMERICAN STAR: A M/M SEX STORY,com.ravenousromance.AmericanStar.view,Books & Reference,Malicious,0.0,1.0
"Mutiny, Murder and Piracy-Book",com.digimediaapps.Mutiny__Murder_and_Piracy,Books & Reference,Malicious,0.0,1.0
Namaz Dualar??,tr.gen.hyper.namazdualari,Books & Reference,Malicious,0.0,1.0
THE MERCENARY BRIDE-VIRGIN SEX,com.ravenousromance.TheMercenaryBride.view,Books & Reference,Malicious,0.0,1.0
Works of Guy de Maupassant,com.mobilereference.maupassantworks,Books & Reference,Malicious,0.0,1.0
Morning and Evening,com.mobilereference.morningandevening,Books & Reference,Malicious,0.0,1.0
Charles Kingsley's Collection,com.CharlesKingsley,Books & Reference,Malicious,0.0,1.0
Two Gentlemen of Verona PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.two_gentlemen_of_verona.pro,Books & Reference,Malicious,0.0,1.0
Quick And Easy Cooking,com.widemedia.QuickAndEasyCooking,Books & Reference,Malicious,0.0,1.0
Nutrition Study Guide,com.mobilereference.nutrition,Books & Reference,Malicious,0.0,1.0
Sogang University Mobile Home,sogang.mobile,Education,Malicious,0.0,1.0
6 in 1,com.goldstarapp.kids.math,Education,Malicious,0.0,1.0
Parapenguins-Book,com.digimediaapps.Parapenguins,Books & Reference,Malicious,0.0,1.0
Disaster Management,com.DisasterManagement,Books & Reference,Malicious,0.0,1.0
Measure for Measure PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.measure_for_measure.pro,Books & Reference,Malicious,0.0,1.0
Educational Toys,com.ptajmarketing.EducationalToy,Education,Malicious,0.0,1.0
????????? ??????(Tales Nanny),com.cafe24.pianta.tn,Education,Malicious,0.0,1.0
1861 May Am Civil War Gazette,com.rvinyard.acwgazette.y1861.m05,Books & Reference,Malicious,0.0,1.0
Learning Colors for Kids,tk.pankratz.farbenlernen,Education,Malicious,0.0,1.0
Learn Polish for Tablet,com.quizmine.tab.learnpolish,Books & Reference,Malicious,0.0,1.0
Pavillion-Book,com.digimediaapps.Pavillion,Books & Reference,Malicious,0.0,1.0
US MARINES Close Combat Guide,com.mojo.combat.manual,Books & Reference,Malicious,0.0,1.0
Smart Speller Ukrainian,com.ls.smartspeller.ua,Education,Malicious,0.0,1.0
Works of Christopher Marlowe,com.mobilereference.Marlowe,Books & Reference,Malicious,0.0,1.0
Starfall Gingerbread,air.com.starfall.gingerbread,Education,Malicious,0.0,1.0
LinguPingu FREE EN-ES,air.lpesenandroidfree,Education,Malicious,0.0,1.0
Shmoop: The Hollow Men,com.Shmoop.Android.poem00043,Books & Reference,Malicious,0.0,1.0
Principles of Fourier (Trial),fourierTrial.fourierTrial,Books & Reference,Malicious,0.0,1.0
Learning Numbers for Kids,tk.pankratz.zahlenlernen,Education,Malicious,0.0,1.0
Turkish Tutor,com.superliminal.tutor.turkish,Education,Malicious,0.0,1.0
A Perfect Opportunity,com.btgn.perfectopp,Books & Reference,Malicious,0.0,1.0
Friedrich Nietzsche Collection,com.FriedrichNietzschev,Books & Reference,Malicious,0.0,1.0
Tales from Shakespeare-Book,com.digimediaapps.Tales_from_Shakespeare,Books & Reference,Malicious,0.0,1.0
logodroid,com.alsoft.logodroid,Education,Malicious,0.0,1.0
MCA-CollegesInGTU,Com.Android.CCMCA,Education,Malicious,0.0,1.0
Dancing With Angels-Book,com.digimediaapps.Dancing_With_Angels,Books & Reference,Malicious,0.0,1.0
The Winter's Tale PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_winters_tale.pro,Books & Reference,Malicious,0.0,1.0
Guarding The Tongue,islamic.alkhawarizimi.guardingthetongue,Books & Reference,Malicious,0.0,1.0
Animal Sounds & Pictures,com.acez.animalsounds,Education,Malicious,0.0,1.0
Squirter,com.fernando,Education,Malicious,0.0,1.0
World Factbook,com.gsmdev.worldfactbook,Books & Reference,Malicious,0.0,1.0
Music Mastery: Ear Training,com.imperialpenguin.eartraining,Education,Malicious,0.0,1.0
ZOOLA,com.zoola.full,Education,Malicious,0.0,1.0
El SueÃ±o del Principe,com.libromovil.sueno,Books & Reference,Malicious,0.0,1.0
How to Train Your Dog,com.dottbooks.HowToTrainYourDog,Books & Reference,Malicious,0.0,1.0
Top 100 English Words,com.apps.top100words,Education,Malicious,0.0,1.0
The Agony Column,com.myappbuilder.TheAgonyColumn,Books & Reference,Malicious,0.0,1.0
Greek and Roman Ghost Stories,com.digimediaapps.Greek_and_Roman_Ghost_Stories,Books & Reference,Malicious,0.0,1.0
Learning Letters for Kids,tk.pankratz.learningletters,Education,Malicious,0.0,1.0
Chemistry of Food & Nutrition,com.myappbuilder.TheChemistryofFood,Books & Reference,Malicious,0.0,1.0
The Children of Westminster A,com.digimediaapps.The_Children_of_Westminster_Abbey,Books & Reference,Malicious,0.0,1.0
Warrior Kings-Book,com.digimediaapps.Warrior_Kings,Books & Reference,Malicious,0.0,1.0
The Taming of the Shrew PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_taming_of_the_shrew.pro,Books & Reference,Malicious,0.0,1.0
Men Around Prophet,islamic.alkhawarizimi.menaroundprophet,Books & Reference,Malicious,0.0,1.0
Pharmacology Study Guide,com.mobilereference.pharmacology,Books & Reference,Malicious,0.0,1.0
AUD Notes,com.gwhizmobile.focusnotesaud,Education,Malicious,0.0,1.0
Learning Shapes for Kids,tk.pankratz.formenlernen,Education,Malicious,0.0,1.0
A Nasty Shock-Book,com.digimediaapps.A_Nasty_Shock,Books & Reference,Malicious,0.0,1.0
Induction,com.btgn.induction,Books & Reference,Malicious,0.0,1.0
Telugu Balasiksha,com.pa.tl,Education,Malicious,0.0,1.0
William Hickling Prescott,com.WilliamHickling,Books & Reference,Malicious,0.0,1.0
Texas Penal Code,com.bigtwit.droidlaw.addon.txp,Books & Reference,Malicious,0.0,1.0
Toddler Music Jukebox:12 songs,com.toddlerjukebox,Education,Malicious,0.0,1.0
Shri Hanuman Chalisa,hc.com,Books & Reference,Malicious,0.0,1.0
BB Turkey Master,com.bagelboysoftware.bbturkeymaster,Books & Reference,Malicious,0.0,1.0
Article Marketing Secrets,com.ptajmarketing.ArticleMarketi,Books & Reference,Malicious,0.0,1.0
Lawn Care,com.widemedia.LawnCare,Books & Reference,Malicious,0.0,1.0
Cocktail Mixer Remixed,net.handyx.cocktail,Books & Reference,Malicious,0.0,1.0
Urchin-Book,com.digimediaapps.Urchin,Books & Reference,Malicious,0.0,1.0
Parapenguins-Book,com.digimediaapps.Parapenguins,Books & Reference,Malicious,0.0,1.0
Namaz S??releri,tr.gen.hyper.namazsureleri,Books & Reference,Malicious,0.0,1.0
The Tortoise and the Hare,com.zoodles.book.thetortoiseandthehare,Books & Reference,Malicious,0.0,1.0
1-2-3 Trading Signal,com.myappbuilder.TradingSignal,Books & Reference,Malicious,0.0,1.0
Learn French (Preview),com.quizmine.frenchpreview,Books & Reference,Malicious,0.0,1.0
Acoustic World For Kids,com.birdylab.acousticworldforkids,Education,Malicious,0.0,1.0
Confessio Amantis By John,com.JohnGower,Books & Reference,Malicious,0.0,1.0
Learn Spanish,com.quizmine.spanishandroid,Books & Reference,Malicious,0.0,1.0
World Map 2011,com.appventions.worldmap,Education,Malicious,0.0,1.0
Acoustic World For Kids Tablet,com.birdylab.acousticworldforkidstablet,Education,Malicious,0.0,1.0
Tennessee CDL Manual,com.highridge.apdftncdl,Books & Reference,Malicious,0.0,1.0
Seeing Red,com.btgn.seeingred,Books & Reference,Malicious,0.0,1.0
Rembrandt-Book,com.digimediaapps.Rembrandt,Books & Reference,Malicious,0.0,1.0
Sound Touch,com.soundtouch,Education,Malicious,0.0,1.0
Philosophical Fling,com.btgn.philosophicalfling,Books & Reference,Malicious,0.0,1.0
Buchstaben Lernen f??r Kinder,tk.pankratz.buchstabenlernen,Education,Malicious,0.0,1.0
Mr. Turtle's Flying Adventure,com.digimediaapps.Mr__Turtle_s_Flying_Adventure,Books & Reference,Malicious,0.0,1.0
Robert Browning Collection,com.RobertBrowning,Books & Reference,Malicious,0.0,1.0
The Unquiet Grave,com.startrek.TxtReaderGrave,Books & Reference,Malicious,0.0,1.0
Forex OnLine Manual Of Trading,com.myappbuilder.ForexOnLineManualForSuccessfulTrading,Books & Reference,Malicious,0.0,1.0
Nathaniel Hawthorne Collection,com.NathanielHawthorne,Books & Reference,Malicious,0.0,1.0
Ear Coach,com.Nautilus.EarTrainer,Education,Malicious,0.0,1.0
Ivan Turgenev Collection Books,com.IvanTurgenev,Books & Reference,Malicious,0.0,1.0
Test Bomberos,test.bomberos,Education,Malicious,0.0,1.0
K??sa Hadisler,tr.gen.hyper.kisahadisler,Books & Reference,Malicious,0.0,1.0
Much Ado About Nothing PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.much_ado_about_nothing.pro,Books & Reference,Malicious,0.0,1.0
The Tragedy of Julius Caesar,com.Shmoop.Android.sha0013,Books & Reference,Malicious,0.0,1.0
Fanny Burney Collection,com.FannyBurney,Books & Reference,Malicious,0.0,1.0
Router Commands Training Aid,com.fa53.router,Books & Reference,Malicious,0.0,1.0
Texas Real Estate Exam Prep,com.dblpartners.RealtorPrepTexas,Books & Reference,Malicious,0.0,1.0
????????? for Android,net.sorw.tt,Education,Malicious,0.0,1.0
Box of Cows,com.btgn.boxofcows,Books & Reference,Malicious,0.0,1.0
Vampire Tree,com.btgn.vampiretree,Books & Reference,Malicious,0.0,1.0
Learn English Turkish,learn.eng.tur,Education,Malicious,0.0,1.0
UH-60 A/L Blackhawk -10 Cards,air.flashcard,Education,Malicious,0.0,1.0
25 Language Phrasebook FREE,com.mobilereference.phrasebook,Books & Reference,Malicious,0.0,1.0
Fourier series (Trial),fourierSeriesTrial.fourierSeriesTrial,Education,Malicious,0.0,1.0
Automotive Dictionary: Ge-Sw,se.infocar.autodict_gesw,Books & Reference,Malicious,0.0,1.0
BROTHERHOOD-VAMPIRE SLAYER SEX,com.ravenousromance.Brotherhood.view,Books & Reference,Malicious,0.0,1.0
Macbeth,com.iwpsoftware.android.ebook.play.william_shakespeare.macbeth.pro,Books & Reference,Malicious,0.0,1.0
Chick Mobile Tracts,com.chick.tractviewer.en01,Books & Reference,Malicious,0.0,1.0
New Farm,com.btgn.newfarm,Books & Reference,Malicious,0.0,1.0
Frankenstein,com.myappbuilder.Frankenstein,Books & Reference,Malicious,0.0,1.0
BP,com.digimediaapps.BP___Where_Did_it_All_Go_Wrong,Books & Reference,Malicious,0.0,1.0
Tennessee State Code,com.bigtwit.droidlaw.addon.id_61,Books & Reference,Malicious,0.0,1.0
US Marine Corps Close Combat,com.milodroid.combatpro,Books & Reference,Malicious,0.0,1.0
Beacon of the Night Sample,com.btgn.BEACON1,Books & Reference,Malicious,0.0,1.0
Works of H. P. Lovecraft,com.mobilereference.Lovecraft,Books & Reference,Malicious,0.0,1.0
The Castle Of Otranto Books,com.HoraceWalpole,Books & Reference,Malicious,0.0,1.0
Prima Vista Ear Training,renegrothmann.primavista,Education,Malicious,0.0,1.0
Holiday Demonstration,com.btgn.holidaydemonstration,Books & Reference,Malicious,0.0,1.0
Works of Lewis Carroll,com.mobilereference.carrolworks,Books & Reference,Malicious,0.0,1.0
Principles of Fourier series,fourierSeries.fourierSeries,Education,Malicious,0.0,1.0
Learn Telugu,com.quizmine.androidtelugu,Books & Reference,Malicious,0.0,1.0
Oscar Wilde Collection Books,com.OscarWilde,Books & Reference,Malicious,0.0,1.0
T.S. Eliot: Shmoop Guide,com.Shmoop.Android.bio00014,Books & Reference,Malicious,0.0,1.0
Searchable ERG,com.stkiconcepts.serg,Books & Reference,Malicious,0.0,1.0
Multiplication Quiz,com.malavet.practicemultiplication,Education,Malicious,0.0,1.0
Way of the Cross,viacrucis.ws.ebsolutions,Books & Reference,Malicious,0.0,1.0
Tec App EN-TR,com.tecapp,Books & Reference,Malicious,0.0,1.0
Learn Korean for Tablet,com.quizmine.tab.learnkorean,Books & Reference,Malicious,0.0,1.0
UB Academic Calendar,com.ubcal,Books & Reference,Malicious,0.0,1.0
Design Dimensions Pro,com.SolidDesignStudio.DesignDimensionsPro,Books & Reference,Malicious,0.0,1.0
FM 23-10 Sniper Training,com.hart.FM23_10,Books & Reference,Malicious,0.0,1.0
Chas and his Rock'N'Roll Allo,com.digimediaapps.Chas_and_his_Rock_N_Roll_Allotment,Books & Reference,Malicious,0.0,1.0
Learn German,com.quizmine.germanandroid,Books & Reference,Malicious,0.0,1.0
Hard Work,com.btgn.hardwork,Books & Reference,Malicious,0.0,1.0
Speech Timer,com.hg.SpeechTimer,Education,Malicious,0.0,1.0
The Way To Wealth,com.mobilereference.waytowealth,Books & Reference,Malicious,0.0,1.0
Black Ops Zombies,appinventor.ai_ianjonno91.BlackOpsZombies,Books & Reference,Malicious,0.0,1.0
Friedrich Schiller Collection,com.FriedrichSchiller,Books & Reference,Malicious,0.0,1.0
UH-72 Lakota -10 Flash Cards,air.UH72,Education,Malicious,0.0,1.0
CLEP Biology Exam Prep,com.dblpartners.BiologyCLEP,Books & Reference,Malicious,0.0,1.0
Works of Samuel Johnson,com.mobilereference.Johnson,Books & Reference,Malicious,0.0,1.0
Stray,com.btgn.stray,Books & Reference,Malicious,0.0,1.0
Unofficial Madden 2012 Guide,com.kitri.maddentwelve,Books & Reference,Malicious,0.0,1.0
New Year's Resolution,com.btgn.newyears,Books & Reference,Malicious,0.0,1.0
Project Management Training,com.dblpartners.pgmp,Books & Reference,Malicious,0.0,1.0
Indian Fairy Tales,com.myappbuilder.IndianFairyTales,Books & Reference,Malicious,0.0,1.0
Flag Widget,com.gsmdev.flagwidget,Books & Reference,Malicious,0.0,1.0
Sound Touch,com.soundtouch,Education,Malicious,0.0,1.0
Reason To Do Things,ReasonToDo.Things,Education,Malicious,0.0,1.0
Learn Punjabi,com.quizmine.androidpunjabi,Books & Reference,Malicious,0.0,1.0
ZOOLA,com.zoola.full,Education,Malicious,0.0,1.0
Scats & Tracks of N. America,com.naturalguides.falcon.scatsTracksNorthAmerica,Books & Reference,Malicious,0.0,1.0
All of Grace,com.mobilereference.allofgrace,Books & Reference,Malicious,0.0,1.0
Learn Swedish,com.quizmine.androidswedish,Books & Reference,Malicious,0.0,1.0
Buchstaben und Zahlen lernen,tk.pankratz.buchstabenundzahlenlernen,Education,Malicious,0.0,1.0
Nursing Study Guide,com.mobilereference.nursing,Books & Reference,Malicious,0.0,1.0
A Handbook of the English Lang,com.myappbuilder.AHandbookoftheEnglishLanguage,Books & Reference,Malicious,0.0,1.0
Works of Henry Fielding,com.mobilereference.Fielding,Books & Reference,Malicious,0.0,1.0
Mammography Spectra,com.donnelly.mammographyspectra,Books & Reference,Malicious,0.0,1.0
Many Thoughts of Many Minds,com.digimediaapps.Many_Thoughts_of_Many_Minds___A_Treasury_of_Quotations,Books & Reference,Malicious,0.0,1.0
Improve Memory: Easy Memory Tr,com.appmk.memory.AOTFICZBDNPAGZOVGV,Education,Malicious,0.0,1.0
English Tenses Demo,english.language.patterns.sdk11.demo,Education,Malicious,0.0,1.0
The Tempest PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_tempest.pro,Books & Reference,Malicious,0.0,1.0
TXLaw,com.kaboserv.txlaw.criminal,Books & Reference,Malicious,0.0,1.0
iLearner,com.bluehill.ilearner,Education,Malicious,0.0,1.0
The Trained Memory,com.myappbuilder.TheTrainedMemory,Books & Reference,Malicious,0.0,1.0
SAT II Biology Subject Test,com.dblpartners.BiologySATII,Books & Reference,Malicious,0.0,1.0
LinguPingu,air.lpdeenandroid,Education,Malicious,0.0,1.0
Listen to Gran,com.btgn.listentogran,Books & Reference,Malicious,0.0,1.0
Back To God's Country And Othe,com.myappbuilder.BacktoGodsCountryandOtherStories,Books & Reference,Malicious,0.0,1.0
Animal Caller Pro,com.scientific.animall.caller,Education,Malicious,0.0,1.0
German Turkish Dictionary,ger.tur.dictionary,Education,Malicious,0.0,1.0
Mourning Becomes Electra Books,com.MourningBecomes,Books & Reference,Malicious,0.0,1.0
Japanese-Indonesia-Dictionary,com.appkey.dictionary,Education,Malicious,0.0,1.0
CISSP Exam Prep,com.dblpartners.cissp,Books & Reference,Malicious,0.0,1.0
The Battle Of Marathon,com.ElizabethBarrett,Books & Reference,Malicious,0.0,1.0
Top 500 English Words,com.apps.top500words,Education,Malicious,0.0,1.0
Black Ops Zombies,appinventor.ai_ianjonno91.BlackOpsZombies,Books & Reference,Malicious,0.0,1.0
Times Tables Xpress,com.planetkershaw.tables,Education,Malicious,0.0,1.0
Turkish Vocabulary Quiz,levitate.Turkish,Education,Malicious,0.0,1.0
Works of Marx and Engels,com.mobilereference.Marx,Books & Reference,Malicious,0.0,1.0
Antikythera Simulation,com.fivasim.antikythera,Education,Malicious,0.0,1.0
Feed the Enemy,com.btgn.feedtheenemy,Books & Reference,Malicious,0.0,1.0
TX Code Of Criminal Procedure,com.bigtwit.droidlaw.addon.tx02,Books & Reference,Malicious,0.0,1.0
