App,Package,Category,TrueLabel,Score,Disagreement
Jogos de Caderno,com.JogosdeCaderno,Brain & Puzzle,Malicious,0.0,1.0
Lizanity Tower Defense FREE,com.lizanityfree,Arcade & Action,Malicious,0.0,1.0
Fox and Hunters Lite,pavel.android.foxhuntlite,Brain & Puzzle,Malicious,0.0,1.0
Boneyboy,mobisation.boneyboy,Arcade & Action,Malicious,0.0,1.0
Tower Of Babel,elegar.tower2,Arcade & Action,Malicious,0.0,1.0
tkTicTac,com.tklabs.tictac,Brain & Puzzle,Malicious,0.0,1.0
Ice Cream To Go,com.IceCreamToGo,Racing,Malicious,0.0,1.0
Joyland Bounce Lite,com.incremental.joylandbouncelite,Arcade & Action,Malicious,0.0,1.0
Sandroid Pro,com.youkaicountry.sandroidpro,Casual,Malicious,0.0,1.0
Hugo,com.geekk.hugo,Casual,Malicious,0.0,1.0
Poker [FREE],simplesols.artpoker_demo,Cards & Casino,Malicious,0.0,1.0
HD,air.TowerBuilder,Casual,Malicious,0.0,1.0
Bigger Keyboard,com.preq.ppiano,Casual,Malicious,0.0,1.0
DiceTray Free,com.mmpDiceTray,Casual,Malicious,0.0,1.0
Virtual Roller Coaster Ride,com.prosama.coasterlwp2,Casual,Malicious,0.0,1.0
3D Turtle,org.tenjin.wallpaper9988172,Casual,Malicious,0.0,1.0
Sprinkle,com.mediocre.sprinkle,Brain & Puzzle,Malicious,0.0,1.0
eThunderstone,com.salem.eThunderstone,Cards & Casino,Malicious,0.0,1.0
Eiffel tower in the sky,com.custom.lwp.Iffellwp,Casual,Malicious,0.0,1.0
Tic Tac Toe,com.jiuzhangtech.TicTacToePaid,Brain & Puzzle,Malicious,0.0,1.0
Handheld Football,com.redpantssoft.hhfootball,Sports Games,Malicious,0.0,1.0
Towers (trial),com.xiart.game.towers,Cards & Casino,Malicious,0.0,1.0
Catch-24,com.catch24,Brain & Puzzle,Malicious,0.0,1.0
Biofrenzy: Frag The Zombies!!,com.zozogame.biofrenz,Arcade & Action,Malicious,0.0,1.0
Math training,com.pafrais.entrainementMath,Brain & Puzzle,Malicious,0.0,1.0
Droid Tower Defense,com.southsourced.game.towerae,Arcade & Action,Malicious,0.0,1.0
Tic-Tac-Toe,com.gameatoms.android.tictactoe,Casual,Malicious,0.0,1.0
Boule & Mick (beta),org.notrecinema.bouleetmick,Brain & Puzzle,Malicious,0.0,1.0
Trapball,com.trapball,Arcade & Action,Malicious,0.0,1.0
MathDoku,net.cactii.mathdoku,Brain & Puzzle,Malicious,0.0,1.0
TicTacToe Free,com.ecscomputersonline.TicTacToeFree,Brain & Puzzle,Malicious,0.0,1.0
Tic-Tac-Toe,puneet.com.android,Casual,Malicious,0.0,1.0
Tic Tac Toe,com.android.lt.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
IHideUFind-Colors,com.coeussys.IHideUFindColors,Casual,Malicious,0.0,1.0
Tic-Tac-Toe,com.jerrod.android.tictactoe,Casual,Malicious,0.0,1.0
Pocket Speedos Light,com.vbnl.weloveapps.android.speedcontrol_light,Racing,Malicious,0.0,1.0
Teeth Off,discrea.teethoff,Casual,Malicious,0.0,1.0
Dungeon Sneak,com.velvetvoid.dungeonsneak,Arcade & Action,Malicious,0.0,1.0
Hackeroid,eu.datapixel.hackeroid,Casual,Malicious,0.0,1.0
Scrambled Net,org.hermit.netscramble,Brain & Puzzle,Malicious,0.0,1.0
Pocket Speedos,com.vbnl.weloveapps.android.speedcontrol,Racing,Malicious,0.0,1.0
Oil Tycoon Slot Machine,com.phantomefx.oiltycoon,Cards & Casino,Malicious,0.0,1.0
Hanoi Tower 3D Puzzle,com.Cosmogonies.HanoiTower3D,Brain & Puzzle,Malicious,0.0,1.0
Mini Droid Defense II Lite,tx.mddII.lite,Arcade & Action,Malicious,0.0,1.0
MultiGadget,multiGadget.v2,Casual,Malicious,0.0,1.0
Towers LITE,com.boshik.towers.lite,Arcade & Action,Malicious,0.0,1.0
Par 72 Golf HD,com.resetgame.par72golfhd,Sports Games,Malicious,0.0,1.0
Golf Green Memo,jp.co.act.greenmemo,Sports Games,Malicious,0.0,1.0
Learn Colors,com.farben.android,Brain & Puzzle,Malicious,0.0,1.0
Towers FULL,com.boshik.towers.full,Arcade & Action,Malicious,0.0,1.0
Eiffel Tower Live Wallpaper,com.custom.lwp.etlwp,Casual,Malicious,0.0,1.0
croco,com.philtortoise.croco5,Arcade & Action,Malicious,0.0,1.0
Aliens vs Monsters,com.practicalapps.games.aliensvmonsters,Arcade & Action,Malicious,0.0,1.0
Protection Force Demo,com.protectionforcedemo,Arcade & Action,Malicious,0.0,1.0
Turkey Hunter,com.quiautoi.turkeyhunter,Arcade & Action,Malicious,0.0,1.0
Rozzle,ua.co.cts.rozzle,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe Trivia Demo,cc.curiouscat.t4,Brain & Puzzle,Malicious,0.0,1.0
Sandroid Heat Pro,com.youkaicountry.sandroidheatpro,Casual,Malicious,0.0,1.0
GoodBird,Urok.Goodbird_half,Casual,Malicious,0.0,1.0
Addictive Cake Factory,game.addictivecakefactory,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe,com.TTT,Brain & Puzzle,Malicious,0.0,1.0
Tic-Tac-Toe for Love,info.geektaco.tictactoeforlove,Brain & Puzzle,Malicious,0.0,1.0
Holly Spelling Game,com.AE.HollySpelling,Brain & Puzzle,Malicious,0.0,1.0
My first puzzles: Toys Lite,com.arent.myfirstpuzzlestoyslite,Brain & Puzzle,Malicious,0.0,1.0
Vampire Tic Tac Toe,net.tictactoe,Casual,Malicious,0.0,1.0
BombSquad,com.neuerung.games,Brain & Puzzle,Malicious,0.0,1.0
TrucksRush,com.seabreeze.trucksrush,Arcade & Action,Malicious,0.0,1.0
Pirates vs Ninjas Deluxe TD,com.blackspark.pvn.deluxe,Arcade & Action,Malicious,0.0,1.0
Emo Tac Toe,com.deepfriedapps.games.emotactoe,Casual,Malicious,0.0,1.0
Building Disaster,buildingdisaster.com,Arcade & Action,Malicious,0.0,1.0
MAD GAB??,com.onestepmobile.madgab,Brain & Puzzle,Malicious,0.0,1.0
TexasMate Poker Odds FreeTrial,com.gemego.texasmatefree,Cards & Casino,Malicious,0.0,1.0
Clutter,com.bbg.clutter,Casual,Malicious,0.0,1.0
Train,sk.bielyvlk.train,Arcade & Action,Malicious,0.0,1.0
River Pirates,com.entwicklerx.riverpirates,Arcade & Action,Malicious,0.0,1.0
Bubble Defense 2,com.sgg.bd2,Arcade & Action,Malicious,0.0,1.0
Trouser Trouble Summer Edition,beril.mootor.trousersummer,Arcade & Action,Malicious,0.0,1.0
Syrmia Tower Defense,com.TDPak,Arcade & Action,Malicious,0.0,1.0
Pocket Speedos Light,com.vbnl.weloveapps.android.speedcontrol_light,Racing,Malicious,0.0,1.0
Tic-Tac-Toe,com.softwaretechnology.tictactoe,Casual,Malicious,0.0,1.0
BaboZoo the first baby's toy,com.daio.hello,Brain & Puzzle,Malicious,0.0,1.0
Spider,com.odesys.spider,Cards & Casino,Malicious,0.0,1.0
Hanoi Towers,com.fourandroids.hanoi,Brain & Puzzle,Malicious,0.0,1.0
Towers In Enferno Demo,com.monkey2,Arcade & Action,Malicious,0.0,1.0
Bad Tires Depot,badtiresandroid.com,Brain & Puzzle,Malicious,0.0,1.0
iTiki Builder,game.skyburger,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe,Fito.TicTacToe,Brain & Puzzle,Malicious,0.0,1.0
Magic Eyes in Motion,magic.eyes,Arcade & Action,Malicious,0.0,1.0
Mini Golf'Oid,net.pierrox.mini_golfoid.ext_course.beach_tour,Arcade & Action,Malicious,0.0,1.0
Deep Dagger,com.vlsoft.icewell,Arcade & Action,Malicious,0.0,1.0
Turtle Landing,Landing.landing,Arcade & Action,Malicious,0.0,1.0
Tire Yard Panic,com.scheffsblend.tireyardpanic,Arcade & Action,Malicious,0.0,1.0
iTown Builder,game.itown,Brain & Puzzle,Malicious,0.0,1.0
WL Toys,com.uprtek.rd2.icontroller.wl,Casual,Malicious,0.0,1.0
AI x0 Tic Tac Toe UNBEATABLE!!,net.okapps.x0,Brain & Puzzle,Malicious,0.0,1.0
Texas Hold'em Poker Odds,casino.pokerodds,Cards & Casino,Malicious,0.0,1.0
Kids Number Snap,inc.tj.numbersnap.screens,Brain & Puzzle,Malicious,0.0,1.0
Trap!,com.mattwach.trap2,Casual,Malicious,0.0,1.0
Mini Golf'Oid,net.pierrox.mini_golfoid.ext_course.beach_tour,Arcade & Action,Malicious,0.0,1.0
The Mage Tower,own_mage.com,Casual,Malicious,0.0,1.0
Personaje Bicentenario,com.latinomobile.bicentenario.avatar,Casual,Malicious,0.0,1.0
Tower of Hanoi,com.kuadrus.hanoi,Brain & Puzzle,Malicious,0.0,1.0
Board Tic Tac Toe,com.leadapps.android.TicTacToeDemo,Brain & Puzzle,Malicious,0.0,1.0
3D Turtle,org.tenjin.wallpaper9988172,Casual,Malicious,0.0,1.0
"Beer,Please!",com.gappli.beerplease,Casual,Malicious,0.0,1.0
Jumpin' Math Jam,com.appdev.jmj,Brain & Puzzle,Malicious,0.0,1.0
SameGame,com.toast.samegame,Brain & Puzzle,Malicious,0.0,1.0
Space Trader,com.blackcatslab.spacetrader,Arcade & Action,Malicious,0.0,1.0
Maze Trap,jcas.MazeTrap,Brain & Puzzle,Malicious,0.0,1.0
Gragger,org.drfischer.android.gragger,Casual,Malicious,0.0,1.0
Lettergories,com.sigal.lettergories,Brain & Puzzle,Malicious,0.0,1.0
STRESS,com.bccomputing.stressball.lite,Brain & Puzzle,Malicious,0.0,1.0
Mathetrainer Trial,Mathe.Trainer.Trial,Brain & Puzzle,Malicious,0.0,1.0
Arrogant Tic Tac Toe,j.numerical.arrogant,Casual,Malicious,0.0,1.0
Trap!,com.mattwach.trap2,Casual,Malicious,0.0,1.0
Turkey for Thanksgiving FREE,zombiemintgames.com.turkeyfree,Casual,Malicious,0.0,1.0
Strauss-Kahn Traps,com.quaysys.DemoSKahn,Arcade & Action,Malicious,0.0,1.0
VOLS,com.vols,Arcade & Action,Malicious,0.0,1.0
CardShark,com.easy8.cardshark,Cards & Casino,Malicious,0.0,1.0
Texas Touch'em,net.aharm.android,Cards & Casino,Malicious,0.0,1.0
Treasure Hunt (Free),de.pajesystems.treasurehunt,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe,tom.hello.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
Brain Trainer,brain.trainer,Brain & Puzzle,Malicious,0.0,1.0
Meier,com.frankmeyeredv.meier,Cards & Casino,Malicious,0.0,1.0
Alien Buildings,game.alienbuildings,Arcade & Action,Malicious,0.0,1.0
Logic Trap Demo,macrodev.logictrapfree,Brain & Puzzle,Malicious,0.0,1.0
Mojo GBA (Gameboy Advance Emu),com.momojo.gba,Arcade & Action,Malicious,0.0,1.0
Skatedroid AIR,air.no.agens.skatedroidair,Arcade & Action,Malicious,0.0,1.0
Tire Yard Panic Demo,com.scheffsblend.tireyarddemo,Arcade & Action,Malicious,0.0,1.0
Samurai Training,com.outbox.samuraitraining,Arcade & Action,Malicious,0.0,1.0
Towers of Hanoi,com.toh,Brain & Puzzle,Malicious,0.0,1.0
Knight Tour,com.persistent.game.knighttour,Brain & Puzzle,Malicious,0.0,1.0
Penguin Snowcap Challenge,com.wavecrestentertainment.penguinrace,Arcade & Action,Malicious,0.0,1.0
HeroBot Arcade,benudigital.herobot,Arcade & Action,Malicious,0.0,1.0
Penguin Snowcap Challenge,com.wavecrestentertainment.penguinrace,Arcade & Action,Malicious,0.0,1.0
XO War!,sohrakoff.cory.xow,Brain & Puzzle,Malicious,0.0,1.0
Two Corner OS1.5,application.two.corner.os15,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe,com.dbz.apps.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
Cupcake Taps,com.GameFramework,Casual,Malicious,0.0,1.0
Star Traders RPG Elite,com.corytrese.games.startraderselite,Arcade & Action,Malicious,0.0,1.0
Galatika Defense Lite,coderine.galatika.free,Arcade & Action,Malicious,0.0,1.0
Tic Tac Toe,tm.app.ticTacToe,Casual,Malicious,0.0,1.0
Mahjong Tower,com.droidcoders.DroidCodersMahjongTower,Brain & Puzzle,Malicious,0.0,1.0
Siren,com.progimax.siren,Casual,Malicious,0.0,1.0
Donut Taps,com.DonutTapsFramework,Casual,Malicious,0.0,1.0
Tic Tac Toe Tornado,com.solution18.com,Casual,Malicious,0.0,1.0
Turkey for Thanksgiving FULL,zombiemintgames.com.turkey,Casual,Malicious,0.0,1.0
Elemental Tower Defence,md.utm.Tower_Defence,Arcade & Action,Malicious,0.0,1.0
EarGame Tier 1,air.mobi.EarGame.EarGameTier1,Brain & Puzzle,Malicious,0.0,1.0
Texas Hold Em Odds,com.swensota.poker,Cards & Casino,Malicious,0.0,1.0
Beach Maki,appmyphone.beachMaki,Brain & Puzzle,Malicious,0.0,1.0
Starcraft Hotkey Trainer,xyik.creations.starcraft,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe Classic,com.meyn.android.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
Tic-Tac-Toe,wvcomnet.nefarious.tictactoe,Casual,Malicious,0.0,1.0
FUDGE Dice,org.thereisnoend.fudgedice,Casual,Malicious,0.0,1.0
S.Kid Challenger Training Kit,com.ss.android.skc.tk,Brain & Puzzle,Malicious,0.0,1.0
Miners Mobile Demo,com.frustaci.minersdemo,Brain & Puzzle,Malicious,0.0,1.0
Extreme Helicopter,com.heli,Arcade & Action,Malicious,0.0,1.0
Tic Tac Toe Game,tw.idv.tsaimh.OXGame,Brain & Puzzle,Malicious,0.0,1.0
Ace Roller Texas Hold'Em,net.handyx.texas,Cards & Casino,Malicious,0.0,1.0
Tunzamunny Slot Machine,com.phantomefx.tunzamunny,Cards & Casino,Malicious,0.0,1.0
Ocean Defense Lite,com.crouchingcow.oceandefenselite,Casual,Malicious,0.0,1.0
7 Little Words,com.blueoxtech.sevenlittlewords,Brain & Puzzle,Malicious,0.0,1.0
IHideUFind-Christmas,com.coeussys.IHideUFindChristmas,Casual,Malicious,0.0,1.0
Imperial Defence2 FREE,net.uworks.inishie2f,Arcade & Action,Malicious,0.0,1.0
Beach Maki Lite,appmyphone.beachmakilite,Brain & Puzzle,Malicious,0.0,1.0
Ninja Training I,com.toothpick.ninjatrainingi,Arcade & Action,Malicious,0.0,1.0
NeoTicTacToe,jp.co.seraku.android.ttt,Brain & Puzzle,Malicious,0.0,1.0
Smart Tic Tac Toe,com.k.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
Ball Game Two,air.com.adobe.example.Ball_Game_Two,Casual,Malicious,0.0,1.0
XO Advanced Lite,game.xo,Brain & Puzzle,Malicious,0.0,1.0
Racing Car Madness,com.racingcarmadness,Racing,Malicious,0.0,1.0
PortalKeeper LITE,por.portalkeeperlite,Arcade & Action,Malicious,0.0,1.0
Challenge Words Pack,com.applimobile.wordpack1,Brain & Puzzle,Malicious,0.0,1.0
Lizardry,com.reflectivelayer.lizardry,Arcade & Action,Malicious,0.0,1.0
Have you ever seen a Moose?,com.jafs.moosegame,Casual,Malicious,0.0,1.0
Hanoi Towers,com.hanoi,Brain & Puzzle,Malicious,0.0,1.0
Fast Food Hero,es.tmapp.animacion.ffh,Arcade & Action,Malicious,0.0,1.0
PicaBoo,com.caj.picaboo,Brain & Puzzle,Malicious,0.0,1.0
Funny turtle,com.nbscoder,Casual,Malicious,0.0,1.0
Circlograph,org.vmlinuz.circlograph,Casual,Malicious,0.0,1.0
Space Track Tower Defense Lite,scompiler.games.spacetrackdemo,Arcade & Action,Malicious,0.0,1.0
Tower of Hanoi,kyp.toh,Casual,Malicious,0.0,1.0
Animals Memo,air.pl.mtjk.animalsMemo,Brain & Puzzle,Malicious,0.0,1.0
???????????????????????????,net.commseed.NangokuSP,Cards & Casino,Malicious,0.0,1.0
Bug Defense,com.mobl7.bugd,Arcade & Action,Malicious,0.0,1.0
Kniffel,com.binteraktive.kniffel,Cards & Casino,Malicious,0.0,1.0
Solitaire,com.kmagic.solitaire,Cards & Casino,Malicious,0.0,1.0
Heku Series Trivia 1 and 2,hekuseries.trivia,Brain & Puzzle,Malicious,0.0,1.0
Droplets TV,com.ximad.dropletstv,Brain & Puzzle,Malicious,0.0,1.0
Poker Odds Evaluator,org.jfedor.pokeroddsevaluator,Cards & Casino,Malicious,0.0,1.0
Tic Tac Toe,com.apps4cause.tictactoe.activities,Casual,Malicious,0.0,1.0
Trouser Trouble Summer Demo,beril.mootor.ttsummerdemo,Arcade & Action,Malicious,0.0,1.0
Win At Texas HoldEm Ebook,com.EBeuvaliers.winattexasholdemebook,Cards & Casino,Malicious,0.0,1.0
Towers In Enferno Gold,com.tgold1,Arcade & Action,Malicious,0.0,1.0
Syrmia Tower Defense Demo,com.TDDemoPak,Arcade & Action,Malicious,0.0,1.0
Mummy Puzzle,vyv.games.mummypuzzle,Brain & Puzzle,Malicious,0.0,1.0
Tattoo Mania,com.hg.tattoomaniavanilla,Arcade & Action,Malicious,0.0,1.0
Puzzlers! Free,com.davidnixon.puzzlersfree,Brain & Puzzle,Malicious,0.0,1.0
Tilt: Executive Toy,com.iconicapps.tiltp,Brain & Puzzle,Malicious,0.0,1.0
"Tic Tac Toe, X and O",com.androidappheads.tictactoe.activities,Casual,Malicious,0.0,1.0
Ice Cream Madness,org.IcecreamDriver,Arcade & Action,Malicious,0.0,1.0
The Mage Tower Demo,com.tmtdemo,Casual,Malicious,0.0,1.0
Cross Court Tennis,com.RefinedGames.CrossCourtTennis,Sports Games,Malicious,0.0,1.0
Turtley Awesome,com.turtleyawesome,Casual,Malicious,0.0,1.0
Stock Market Crash,com.andrewdev.stock.activity,Casual,Malicious,0.0,1.0
TicTacToe BETA,com.jbrooksuk.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
Gangs of Toy City 3D Full,games.GangsToyCityFull,Arcade & Action,Malicious,0.0,1.0
Sprinkle,com.mediocre.sprinkle,Brain & Puzzle,Malicious,0.0,1.0
CADENCE Calc,jp.nejicy.cadence,Sports Games,Malicious,0.0,1.0
Virus Expansion,biz.tz.game,Brain & Puzzle,Malicious,0.0,1.0
Misho Tic Tac Toe,misho.tictac,Brain & Puzzle,Malicious,0.0,1.0
Tunzamunny Slot Machine,com.phantomefx.tunzamunny,Cards & Casino,Malicious,0.0,1.0
ZenDice HD  (Tablet),dk.endgame.zendicehd,Casual,Malicious,0.0,1.0
TR Ratios,com.easypowertech.trratios1,Racing,Malicious,0.0,1.0
Sandblaster,com.loganh.sandblaster,Casual,Malicious,0.0,1.0
DSK's trap,timeflux.piegedsk_demo,Casual,Malicious,0.0,1.0
Shape Safari,com.spelunkcomputing.shapesafari,Brain & Puzzle,Malicious,0.0,1.0
Flying Pirates Deluxe,com.playcolors.flyingpiratesdeluxe,Arcade & Action,Malicious,0.0,1.0
CubeBattle,com.maiorov.games.cubes,Brain & Puzzle,Malicious,0.0,1.0
Star Traders RPG Elite,com.corytrese.games.startraderselite,Arcade & Action,Malicious,0.0,1.0
Factory Toy,com.mobity.toyfactoryW,Arcade & Action,Malicious,0.0,1.0
Addictive Railroads,AddictiveRailRoads.com,Brain & Puzzle,Malicious,0.0,1.0
The Plateau,com.sourcebits.plateau,Brain & Puzzle,Malicious,0.0,1.0
Tower Defense,com.towserdefense,Arcade & Action,Malicious,0.0,1.0
Infinity SHURIKEN,kawasaki.com,Casual,Malicious,0.0,1.0
3D Tower,org.tenjin.wallpaper88229,Sports Games,Malicious,0.0,1.0
Monte Carlo Texas Hold'em,faj.holdem,Cards & Casino,Malicious,0.0,1.0
Star Traders RPG,com.corytrese.games.startraders,Arcade & Action,Malicious,0.0,1.0
Syrmia Tower Defense Demo,com.TDDemoPak,Arcade & Action,Malicious,0.0,1.0
Math Tac Toe,com.praxmi.MathTacToe,Brain & Puzzle,Malicious,0.0,1.0
The Most Magical 8-Ball of All,air.TheMostMagical8BallofAll,Arcade & Action,Malicious,0.0,1.0
Hong Kong Cafe,beejing.com.hkcafe.en,Casual,Malicious,0.0,1.0
FlyMonkey Twenty Four,com.gmail.flymonkeycal24,Cards & Casino,Malicious,0.0,1.0
FGG Unzipper,com.fgg.UnzipperFull,Arcade & Action,Malicious,0.0,1.0
HD Hidden Objects â€“ Playground,air.Playground,Brain & Puzzle,Malicious,0.0,1.0
DUCK vs BP,com.ximad.duck,Arcade & Action,Malicious,0.0,1.0
iPizza Shop,skypizza.com,Brain & Puzzle,Malicious,0.0,1.0
Solitaire MegaPack,com.tesseractmobile.solitairemulti,Cards & Casino,Malicious,0.0,1.0
PentominoDemo,pentaminodemo.android.crazyprojects.ru,Brain & Puzzle,Malicious,0.0,1.0
C-Sharply Music Trainer,com.bumbleskunk.csharplyfull,Brain & Puzzle,Malicious,0.0,1.0
Tower of Hanoi,johan.moller.towerofhanoi,Brain & Puzzle,Malicious,0.0,1.0
Vectron Retro Arcade,benudigital.vectron,Arcade & Action,Malicious,0.0,1.0
Claustrum,com.BUKsAPPs.claustrum2.free,Arcade & Action,Malicious,0.0,1.0
FruitPocalypse Tower Defense,com.sammdesmond.towerdefense,Arcade & Action,Malicious,0.0,1.0
Pit Crew Combine FREE,org.cocos2dx.PitCrewCombine,Racing,Malicious,0.0,1.0
Pocket Speedos,com.vbnl.weloveapps.android.speedcontrol,Racing,Malicious,0.0,1.0
Dooz (yet another Tic Tac Toe),org.shams.sample.dooz,Brain & Puzzle,Malicious,0.0,1.0
Tic-tac-toe,com.abcom.TicTacToe,Brain & Puzzle,Malicious,0.0,1.0
Fun-Putt Mini Golf Lite,com.selticeapps.funfunminigolflite,Sports Games,Malicious,0.0,1.0
TAG OF UO AND SKELETON,jp.uoskeleton,Casual,Malicious,0.0,1.0
Clean Up!,org.ty.games,Casual,Malicious,0.0,1.0
Walkabout,com.base2.walkaboutb,Brain & Puzzle,Malicious,0.0,1.0
Tic Tac Toe!,com.readonly.tictactoe,Brain & Puzzle,Malicious,0.0,1.0
ThrottleCopter,com.throttlecopter,Arcade & Action,Malicious,0.0,1.0
Avoid A Ball,com.mindsplatdesign.avoidaball,Arcade & Action,Malicious,0.0,1.0
Tw!sted,com.hbapps.Twisted,Arcade & Action,Malicious,0.0,1.0
tic tac toe,tobydear.games,Brain & Puzzle,Malicious,0.0,1.0
Four Dimensional Tic-Tac-Toe,code.fourDTicTacToe,Brain & Puzzle,Malicious,0.0,1.0
Reaktion,com.gp.amdroid.games.reaktion,Arcade & Action,Malicious,0.0,1.0
Slosh,toy.liquidmadness,Casual,Malicious,0.0,1.0
"YONE GAME, Shake or Blow",jp.co.aitia.android.YoneGame,Casual,Malicious,0.08045744357858516,0.9195425564214148
Balloonimals,com.Balloonimals,Casual,Malicious,0.08045744357858516,0.9195425564214148
My Dog My Room,jp.pascal.mydogmyroom,Casual,Malicious,0.08652970347130856,0.9134702965286914
Torture Villain,dowill.hitSmallGuy,Casual,Malicious,0.08652970347130856,0.9134702965286914
Tic-Tac-Toe with other telepho,com.nokedi.tictactoe,Brain & Puzzle,Malicious,0.08922848564585228,0.9107715143541477
Tap Attack Toe 2,air.TapAttackToe2,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Samurai II: Vengeance,com.madfingergames.SamuraiIIAll,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
All Clear,air.AllClear,Brain & Puzzle,Malicious,0.08986944641230644,0.9101305535876936
Tap Attack Toe,air.TapAttackToe,Casual,Malicious,0.08986944641230644,0.9101305535876936
Samurai II: Vengeance THD,com.madfingergames.SamuraiII,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Mau Mau (card game),com.lonelycatgames.MauMau,Cards & Casino,Malicious,0.08986944641230644,0.9101305535876936
BowQuest: PandaMania!,com.fizzpow.BowQuestPM,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Samurai II: Vengeance,com.madfingergames.SamuraiIIAll,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Baskin Ice 131,net.nalbam.baskinice131,Casual,Malicious,0.08986944641230644,0.9101305535876936
DiscoTech,com.d7.discotech,Brain & Puzzle,Malicious,0.08986944641230644,0.9101305535876936
Long Tongue,air.LongTongue,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Defensoid,com.defensoid,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Fukushima the Game,com.tefftekk.fukushima,Casual,Malicious,0.08986944641230644,0.9101305535876936
The Towers of Cedrick,com.rampantmango.towersofcedrick,Brain & Puzzle,Malicious,0.08986944641230644,0.9101305535876936
Samurai II: Vengeance THD,com.madfingergames.SamuraiII,Arcade & Action,Malicious,0.08986944641230644,0.9101305535876936
Mission Cobra Strike,com.mc,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.mobiloids.tictacktoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Golden Goal! Football Quiz,com.quiz.football,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
eyeP.tv FC Bayern Quiz 2010/11,tv.eyep.fcbquiz,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Blood Hustle Free Online RPG,com.tekkogames.bloodhustle,Casual,Malicious,0.09530074553857572,0.9046992544614243
Brain Strain 2 Lite,com.openbit.android.brainfree,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Golf Training Recorder,com.sawa.gtr,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
World Disasters (Keys),com.tearn.kwhonature,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Kid Musical Toys,com.xidea.KidMusicalToys,Casual,Malicious,0.09530074553857572,0.9046992544614243
Tractor Beam,com.longleggedfly.tractorbeamdemo,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
infeCCt FREE,com.hg.infecctfree,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Bicycle Proverb,com.risho.BicycleProverb,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Tractor Series Pairs,org.ap.tractorpairs2,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
PocketWin Roulette,com.pocketwin.Roulette,Cards & Casino,Malicious,0.09530074553857572,0.9046992544614243
France Puzzle,com.xidea.SceneryPuzzle.France,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
Tic Tac Toe,com.icrwebagency.tictactoe,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
PapiRiver,net.sunflat.android.papiriver,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Dice,com.kiki.kiki.a35,Casual,Malicious,0.09530074553857572,0.9046992544614243
Toys Memory,com.mobiloids.softtoy,Brain & Puzzle,Malicious,0.09530074553857572,0.9046992544614243
The Rescue of Ginger,com.lynandline.ginger,Casual,Malicious,0.09530074553857572,0.9046992544614243
Coin Panda,com.wanmei.ruiling.tuijinbi,Casual,Malicious,0.09530074553857572,0.9046992544614243
Bull Rush,pl.netox.bullrush,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Pocket Speedos AdVersion,com.vbnl.weloveapps.android.speedcontrol_ad,Racing,Malicious,0.09530074553857572,0.9046992544614243
Battle Submarine Lite,discrea.submarinelite,Casual,Malicious,0.09530074553857572,0.9046992544614243
Train with Ninja,com.ninja.with.training,Casual,Malicious,0.09530074553857572,0.9046992544614243
Last Stand,laststand.main,Arcade & Action,Malicious,0.09530074553857572,0.9046992544614243
Fat Ball Lite (1 or 2 Player),com.hangfire.fatballlite,Sports Games,Malicious,0.09530074553857572,0.9046992544614243
Moo Box,com.kodexo.moobox,Casual,Malicious,0.09530074553857572,0.9046992544614243
