App,Package,Category,BaselinePrivacyScore,TrueLabel,Disagreement
DIEZ MINUTOS Noticias Corazon,es.planetmedia.diezminutos,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
"City of Rowlett, Texas",com.rowlett.android.webviewapp,Communication,0.10137300543129912,Malicious,0.8986269945687009
AndroChat,com.androchat,Communication,0.10137300543129912,Malicious,0.8986269945687009
HTTP Query Builder,com.alex.httpquerybuilder,Communication,0.10137300543129912,Malicious,0.8986269945687009
Outlook 2007 Video Training,com.amazingelearning.mob001012f,Communication,0.10137300543129912,Malicious,0.8986269945687009
US Military News Feed,com.brandao.militarynewsfeed,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
Globalization News,com.hippyapps.globalization,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
L2witter,ne.noboruhi.l2witter,Social,0.10137300543129912,Malicious,0.8986269945687009
Channel 8 KLKN-TV,com.mobdub.channel.KLKN,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
MEET ~ ~ Love Support,com.smartfriend.meet,Social,0.10137300543129912,Malicious,0.8986269945687009
"????????????- ????????????,????????????,????????????,????????????",com.gobest.gobest,Communication,0.10137300543129912,Malicious,0.8986269945687009
"News: UK,USA, World Newspapers",com.newspaper.android,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
Quotes for everyone! Free,com.quotes_for_everyone.free,Communication,0.10137300543129912,Malicious,0.8986269945687009
AndroHaber Haber / Video,com.androturk.haberciGundem,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
12 News,com.mobdub.channel.KBMT,News & Magazines,0.10137300543129912,Malicious,0.8986269945687009
PSN TROPHY CARD,dyon.pt.PSN_Card,Social,0.10137300543129912,Malicious,0.8986269945687009
