App,Package,Category,BaselinePrivacyScore,TrueLabel,Disagreement
Learn Polish,com.quizmine.androidpolish,Books & Reference,0.0,Malicious,1.0
Oedipus Rex â€“ Sophocles,com.libromovil.oedipus,Books & Reference,0.0,Malicious,1.0
PokerSimulatorPro,johnc.pokersim.th,Books & Reference,0.0,Malicious,1.0
English in Pictures Food,com.picture.learn.english,Education,0.0,Malicious,1.0
Did you Put the Cat to Bed?,com.btgn.putthecattobed,Books & Reference,0.0,Malicious,1.0
Daniel Defoe's Collection,com.DanielDefoe,Books & Reference,0.0,Malicious,1.0
Business Continuity Exam Prep,com.dblpartners.cbcp,Books & Reference,0.0,Malicious,1.0
AMERICAN STAR: A M/M SEX STORY,com.ravenousromance.AmericanStar.view,Books & Reference,0.0,Malicious,1.0
"Mutiny, Murder and Piracy-Book",com.digimediaapps.Mutiny__Murder_and_Piracy,Books & Reference,0.0,Malicious,1.0
Namaz Dualar??,tr.gen.hyper.namazdualari,Books & Reference,0.0,Malicious,1.0
THE MERCENARY BRIDE-VIRGIN SEX,com.ravenousromance.TheMercenaryBride.view,Books & Reference,0.0,Malicious,1.0
Works of Guy de Maupassant,com.mobilereference.maupassantworks,Books & Reference,0.0,Malicious,1.0
Morning and Evening,com.mobilereference.morningandevening,Books & Reference,0.0,Malicious,1.0
Charles Kingsley's Collection,com.CharlesKingsley,Books & Reference,0.0,Malicious,1.0
Two Gentlemen of Verona PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.two_gentlemen_of_verona.pro,Books & Reference,0.0,Malicious,1.0
Quick And Easy Cooking,com.widemedia.QuickAndEasyCooking,Books & Reference,0.0,Malicious,1.0
Nutrition Study Guide,com.mobilereference.nutrition,Books & Reference,0.0,Malicious,1.0
Sogang University Mobile Home,sogang.mobile,Education,0.0,Malicious,1.0
6 in 1,com.goldstarapp.kids.math,Education,0.0,Malicious,1.0
Parapenguins-Book,com.digimediaapps.Parapenguins,Books & Reference,0.0,Malicious,1.0
Disaster Management,com.DisasterManagement,Books & Reference,0.0,Malicious,1.0
Measure for Measure PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.measure_for_measure.pro,Books & Reference,0.0,Malicious,1.0
Educational Toys,com.ptajmarketing.EducationalToy,Education,0.0,Malicious,1.0
????????? ??????(Tales Nanny),com.cafe24.pianta.tn,Education,0.0,Malicious,1.0
1861 May Am Civil War Gazette,com.rvinyard.acwgazette.y1861.m05,Books & Reference,0.0,Malicious,1.0
Learning Colors for Kids,tk.pankratz.farbenlernen,Education,0.0,Malicious,1.0
Learn Polish for Tablet,com.quizmine.tab.learnpolish,Books & Reference,0.0,Malicious,1.0
Pavillion-Book,com.digimediaapps.Pavillion,Books & Reference,0.0,Malicious,1.0
US MARINES Close Combat Guide,com.mojo.combat.manual,Books & Reference,0.0,Malicious,1.0
Smart Speller Ukrainian,com.ls.smartspeller.ua,Education,0.0,Malicious,1.0
Works of Christopher Marlowe,com.mobilereference.Marlowe,Books & Reference,0.0,Malicious,1.0
Starfall Gingerbread,air.com.starfall.gingerbread,Education,0.0,Malicious,1.0
LinguPingu FREE EN-ES,air.lpesenandroidfree,Education,0.0,Malicious,1.0
Shmoop: The Hollow Men,com.Shmoop.Android.poem00043,Books & Reference,0.0,Malicious,1.0
Principles of Fourier (Trial),fourierTrial.fourierTrial,Books & Reference,0.0,Malicious,1.0
Learning Numbers for Kids,tk.pankratz.zahlenlernen,Education,0.0,Malicious,1.0
Turkish Tutor,com.superliminal.tutor.turkish,Education,0.0,Malicious,1.0
A Perfect Opportunity,com.btgn.perfectopp,Books & Reference,0.0,Malicious,1.0
Friedrich Nietzsche Collection,com.FriedrichNietzschev,Books & Reference,0.0,Malicious,1.0
Tales from Shakespeare-Book,com.digimediaapps.Tales_from_Shakespeare,Books & Reference,0.0,Malicious,1.0
logodroid,com.alsoft.logodroid,Education,0.0,Malicious,1.0
MCA-CollegesInGTU,Com.Android.CCMCA,Education,0.0,Malicious,1.0
Dancing With Angels-Book,com.digimediaapps.Dancing_With_Angels,Books & Reference,0.0,Malicious,1.0
The Winter's Tale PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_winters_tale.pro,Books & Reference,0.0,Malicious,1.0
Guarding The Tongue,islamic.alkhawarizimi.guardingthetongue,Books & Reference,0.0,Malicious,1.0
Animal Sounds & Pictures,com.acez.animalsounds,Education,0.0,Malicious,1.0
Squirter,com.fernando,Education,0.0,Malicious,1.0
World Factbook,com.gsmdev.worldfactbook,Books & Reference,0.0,Malicious,1.0
Music Mastery: Ear Training,com.imperialpenguin.eartraining,Education,0.0,Malicious,1.0
ZOOLA,com.zoola.full,Education,0.0,Malicious,1.0
El SueÃ±o del Principe,com.libromovil.sueno,Books & Reference,0.0,Malicious,1.0
How to Train Your Dog,com.dottbooks.HowToTrainYourDog,Books & Reference,0.0,Malicious,1.0
Top 100 English Words,com.apps.top100words,Education,0.0,Malicious,1.0
The Agony Column,com.myappbuilder.TheAgonyColumn,Books & Reference,0.0,Malicious,1.0
Greek and Roman Ghost Stories,com.digimediaapps.Greek_and_Roman_Ghost_Stories,Books & Reference,0.0,Malicious,1.0
Learning Letters for Kids,tk.pankratz.learningletters,Education,0.0,Malicious,1.0
Chemistry of Food & Nutrition,com.myappbuilder.TheChemistryofFood,Books & Reference,0.0,Malicious,1.0
The Children of Westminster A,com.digimediaapps.The_Children_of_Westminster_Abbey,Books & Reference,0.0,Malicious,1.0
Warrior Kings-Book,com.digimediaapps.Warrior_Kings,Books & Reference,0.0,Malicious,1.0
The Taming of the Shrew PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_taming_of_the_shrew.pro,Books & Reference,0.0,Malicious,1.0
Men Around Prophet,islamic.alkhawarizimi.menaroundprophet,Books & Reference,0.0,Malicious,1.0
Pharmacology Study Guide,com.mobilereference.pharmacology,Books & Reference,0.0,Malicious,1.0
AUD Notes,com.gwhizmobile.focusnotesaud,Education,0.0,Malicious,1.0
Learning Shapes for Kids,tk.pankratz.formenlernen,Education,0.0,Malicious,1.0
A Nasty Shock-Book,com.digimediaapps.A_Nasty_Shock,Books & Reference,0.0,Malicious,1.0
Induction,com.btgn.induction,Books & Reference,0.0,Malicious,1.0
Telugu Balasiksha,com.pa.tl,Education,0.0,Malicious,1.0
William Hickling Prescott,com.WilliamHickling,Books & Reference,0.0,Malicious,1.0
Texas Penal Code,com.bigtwit.droidlaw.addon.txp,Books & Reference,0.0,Malicious,1.0
Toddler Music Jukebox:12 songs,com.toddlerjukebox,Education,0.0,Malicious,1.0
Shri Hanuman Chalisa,hc.com,Books & Reference,0.0,Malicious,1.0
BB Turkey Master,com.bagelboysoftware.bbturkeymaster,Books & Reference,0.0,Malicious,1.0
Article Marketing Secrets,com.ptajmarketing.ArticleMarketi,Books & Reference,0.0,Malicious,1.0
Lawn Care,com.widemedia.LawnCare,Books & Reference,0.0,Malicious,1.0
Cocktail Mixer Remixed,net.handyx.cocktail,Books & Reference,0.0,Malicious,1.0
Urchin-Book,com.digimediaapps.Urchin,Books & Reference,0.0,Malicious,1.0
Parapenguins-Book,com.digimediaapps.Parapenguins,Books & Reference,0.0,Malicious,1.0
Namaz S??releri,tr.gen.hyper.namazsureleri,Books & Reference,0.0,Malicious,1.0
The Tortoise and the Hare,com.zoodles.book.thetortoiseandthehare,Books & Reference,0.0,Malicious,1.0
1-2-3 Trading Signal,com.myappbuilder.TradingSignal,Books & Reference,0.0,Malicious,1.0
Learn French (Preview),com.quizmine.frenchpreview,Books & Reference,0.0,Malicious,1.0
Acoustic World For Kids,com.birdylab.acousticworldforkids,Education,0.0,Malicious,1.0
Confessio Amantis By John,com.JohnGower,Books & Reference,0.0,Malicious,1.0
Learn Spanish,com.quizmine.spanishandroid,Books & Reference,0.0,Malicious,1.0
World Map 2011,com.appventions.worldmap,Education,0.0,Malicious,1.0
Acoustic World For Kids Tablet,com.birdylab.acousticworldforkidstablet,Education,0.0,Malicious,1.0
Tennessee CDL Manual,com.highridge.apdftncdl,Books & Reference,0.0,Malicious,1.0
Seeing Red,com.btgn.seeingred,Books & Reference,0.0,Malicious,1.0
Rembrandt-Book,com.digimediaapps.Rembrandt,Books & Reference,0.0,Malicious,1.0
Sound Touch,com.soundtouch,Education,0.0,Malicious,1.0
Philosophical Fling,com.btgn.philosophicalfling,Books & Reference,0.0,Malicious,1.0
Buchstaben Lernen f??r Kinder,tk.pankratz.buchstabenlernen,Education,0.0,Malicious,1.0
Mr. Turtle's Flying Adventure,com.digimediaapps.Mr__Turtle_s_Flying_Adventure,Books & Reference,0.0,Malicious,1.0
Robert Browning Collection,com.RobertBrowning,Books & Reference,0.0,Malicious,1.0
The Unquiet Grave,com.startrek.TxtReaderGrave,Books & Reference,0.0,Malicious,1.0
Forex OnLine Manual Of Trading,com.myappbuilder.ForexOnLineManualForSuccessfulTrading,Books & Reference,0.0,Malicious,1.0
Nathaniel Hawthorne Collection,com.NathanielHawthorne,Books & Reference,0.0,Malicious,1.0
Ear Coach,com.Nautilus.EarTrainer,Education,0.0,Malicious,1.0
Ivan Turgenev Collection Books,com.IvanTurgenev,Books & Reference,0.0,Malicious,1.0
Test Bomberos,test.bomberos,Education,0.0,Malicious,1.0
K??sa Hadisler,tr.gen.hyper.kisahadisler,Books & Reference,0.0,Malicious,1.0
Much Ado About Nothing PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.much_ado_about_nothing.pro,Books & Reference,0.0,Malicious,1.0
The Tragedy of Julius Caesar,com.Shmoop.Android.sha0013,Books & Reference,0.0,Malicious,1.0
Fanny Burney Collection,com.FannyBurney,Books & Reference,0.0,Malicious,1.0
Router Commands Training Aid,com.fa53.router,Books & Reference,0.0,Malicious,1.0
Texas Real Estate Exam Prep,com.dblpartners.RealtorPrepTexas,Books & Reference,0.0,Malicious,1.0
????????? for Android,net.sorw.tt,Education,0.0,Malicious,1.0
Box of Cows,com.btgn.boxofcows,Books & Reference,0.0,Malicious,1.0
Vampire Tree,com.btgn.vampiretree,Books & Reference,0.0,Malicious,1.0
Learn English Turkish,learn.eng.tur,Education,0.0,Malicious,1.0
UH-60 A/L Blackhawk -10 Cards,air.flashcard,Education,0.0,Malicious,1.0
25 Language Phrasebook FREE,com.mobilereference.phrasebook,Books & Reference,0.0,Malicious,1.0
Fourier series (Trial),fourierSeriesTrial.fourierSeriesTrial,Education,0.0,Malicious,1.0
Automotive Dictionary: Ge-Sw,se.infocar.autodict_gesw,Books & Reference,0.0,Malicious,1.0
BROTHERHOOD-VAMPIRE SLAYER SEX,com.ravenousromance.Brotherhood.view,Books & Reference,0.0,Malicious,1.0
Macbeth,com.iwpsoftware.android.ebook.play.william_shakespeare.macbeth.pro,Books & Reference,0.0,Malicious,1.0
Chick Mobile Tracts,com.chick.tractviewer.en01,Books & Reference,0.0,Malicious,1.0
New Farm,com.btgn.newfarm,Books & Reference,0.0,Malicious,1.0
Frankenstein,com.myappbuilder.Frankenstein,Books & Reference,0.0,Malicious,1.0
BP,com.digimediaapps.BP___Where_Did_it_All_Go_Wrong,Books & Reference,0.0,Malicious,1.0
Tennessee State Code,com.bigtwit.droidlaw.addon.id_61,Books & Reference,0.0,Malicious,1.0
US Marine Corps Close Combat,com.milodroid.combatpro,Books & Reference,0.0,Malicious,1.0
Beacon of the Night Sample,com.btgn.BEACON1,Books & Reference,0.0,Malicious,1.0
Works of H. P. Lovecraft,com.mobilereference.Lovecraft,Books & Reference,0.0,Malicious,1.0
The Castle Of Otranto Books,com.HoraceWalpole,Books & Reference,0.0,Malicious,1.0
Prima Vista Ear Training,renegrothmann.primavista,Education,0.0,Malicious,1.0
Holiday Demonstration,com.btgn.holidaydemonstration,Books & Reference,0.0,Malicious,1.0
Works of Lewis Carroll,com.mobilereference.carrolworks,Books & Reference,0.0,Malicious,1.0
Principles of Fourier series,fourierSeries.fourierSeries,Education,0.0,Malicious,1.0
Learn Telugu,com.quizmine.androidtelugu,Books & Reference,0.0,Malicious,1.0
Oscar Wilde Collection Books,com.OscarWilde,Books & Reference,0.0,Malicious,1.0
T.S. Eliot: Shmoop Guide,com.Shmoop.Android.bio00014,Books & Reference,0.0,Malicious,1.0
Searchable ERG,com.stkiconcepts.serg,Books & Reference,0.0,Malicious,1.0
Multiplication Quiz,com.malavet.practicemultiplication,Education,0.0,Malicious,1.0
Way of the Cross,viacrucis.ws.ebsolutions,Books & Reference,0.0,Malicious,1.0
Tec App EN-TR,com.tecapp,Books & Reference,0.0,Malicious,1.0
Learn Korean for Tablet,com.quizmine.tab.learnkorean,Books & Reference,0.0,Malicious,1.0
UB Academic Calendar,com.ubcal,Books & Reference,0.0,Malicious,1.0
Design Dimensions Pro,com.SolidDesignStudio.DesignDimensionsPro,Books & Reference,0.0,Malicious,1.0
FM 23-10 Sniper Training,com.hart.FM23_10,Books & Reference,0.0,Malicious,1.0
Chas and his Rock'N'Roll Allo,com.digimediaapps.Chas_and_his_Rock_N_Roll_Allotment,Books & Reference,0.0,Malicious,1.0
Learn German,com.quizmine.germanandroid,Books & Reference,0.0,Malicious,1.0
Hard Work,com.btgn.hardwork,Books & Reference,0.0,Malicious,1.0
Speech Timer,com.hg.SpeechTimer,Education,0.0,Malicious,1.0
The Way To Wealth,com.mobilereference.waytowealth,Books & Reference,0.0,Malicious,1.0
Black Ops Zombies,appinventor.ai_ianjonno91.BlackOpsZombies,Books & Reference,0.0,Malicious,1.0
Friedrich Schiller Collection,com.FriedrichSchiller,Books & Reference,0.0,Malicious,1.0
UH-72 Lakota -10 Flash Cards,air.UH72,Education,0.0,Malicious,1.0
CLEP Biology Exam Prep,com.dblpartners.BiologyCLEP,Books & Reference,0.0,Malicious,1.0
Works of Samuel Johnson,com.mobilereference.Johnson,Books & Reference,0.0,Malicious,1.0
Stray,com.btgn.stray,Books & Reference,0.0,Malicious,1.0
Unofficial Madden 2012 Guide,com.kitri.maddentwelve,Books & Reference,0.0,Malicious,1.0
New Year's Resolution,com.btgn.newyears,Books & Reference,0.0,Malicious,1.0
Project Management Training,com.dblpartners.pgmp,Books & Reference,0.0,Malicious,1.0
Indian Fairy Tales,com.myappbuilder.IndianFairyTales,Books & Reference,0.0,Malicious,1.0
Flag Widget,com.gsmdev.flagwidget,Books & Reference,0.0,Malicious,1.0
Sound Touch,com.soundtouch,Education,0.0,Malicious,1.0
Reason To Do Things,ReasonToDo.Things,Education,0.0,Malicious,1.0
Learn Punjabi,com.quizmine.androidpunjabi,Books & Reference,0.0,Malicious,1.0
ZOOLA,com.zoola.full,Education,0.0,Malicious,1.0
Scats & Tracks of N. America,com.naturalguides.falcon.scatsTracksNorthAmerica,Books & Reference,0.0,Malicious,1.0
All of Grace,com.mobilereference.allofgrace,Books & Reference,0.0,Malicious,1.0
Learn Swedish,com.quizmine.androidswedish,Books & Reference,0.0,Malicious,1.0
Buchstaben und Zahlen lernen,tk.pankratz.buchstabenundzahlenlernen,Education,0.0,Malicious,1.0
Nursing Study Guide,com.mobilereference.nursing,Books & Reference,0.0,Malicious,1.0
A Handbook of the English Lang,com.myappbuilder.AHandbookoftheEnglishLanguage,Books & Reference,0.0,Malicious,1.0
Works of Henry Fielding,com.mobilereference.Fielding,Books & Reference,0.0,Malicious,1.0
Mammography Spectra,com.donnelly.mammographyspectra,Books & Reference,0.0,Malicious,1.0
Many Thoughts of Many Minds,com.digimediaapps.Many_Thoughts_of_Many_Minds___A_Treasury_of_Quotations,Books & Reference,0.0,Malicious,1.0
Improve Memory: Easy Memory Tr,com.appmk.memory.AOTFICZBDNPAGZOVGV,Education,0.0,Malicious,1.0
English Tenses Demo,english.language.patterns.sdk11.demo,Education,0.0,Malicious,1.0
The Tempest PRO,com.iwpsoftware.android.ebook.play.william_shakespeare.the_tempest.pro,Books & Reference,0.0,Malicious,1.0
TXLaw,com.kaboserv.txlaw.criminal,Books & Reference,0.0,Malicious,1.0
iLearner,com.bluehill.ilearner,Education,0.0,Malicious,1.0
The Trained Memory,com.myappbuilder.TheTrainedMemory,Books & Reference,0.0,Malicious,1.0
SAT II Biology Subject Test,com.dblpartners.BiologySATII,Books & Reference,0.0,Malicious,1.0
LinguPingu,air.lpdeenandroid,Education,0.0,Malicious,1.0
Listen to Gran,com.btgn.listentogran,Books & Reference,0.0,Malicious,1.0
Back To God's Country And Othe,com.myappbuilder.BacktoGodsCountryandOtherStories,Books & Reference,0.0,Malicious,1.0
Animal Caller Pro,com.scientific.animall.caller,Education,0.0,Malicious,1.0
German Turkish Dictionary,ger.tur.dictionary,Education,0.0,Malicious,1.0
Mourning Becomes Electra Books,com.MourningBecomes,Books & Reference,0.0,Malicious,1.0
Japanese-Indonesia-Dictionary,com.appkey.dictionary,Education,0.0,Malicious,1.0
CISSP Exam Prep,com.dblpartners.cissp,Books & Reference,0.0,Malicious,1.0
The Battle Of Marathon,com.ElizabethBarrett,Books & Reference,0.0,Malicious,1.0
Top 500 English Words,com.apps.top500words,Education,0.0,Malicious,1.0
Black Ops Zombies,appinventor.ai_ianjonno91.BlackOpsZombies,Books & Reference,0.0,Malicious,1.0
Times Tables Xpress,com.planetkershaw.tables,Education,0.0,Malicious,1.0
Turkish Vocabulary Quiz,levitate.Turkish,Education,0.0,Malicious,1.0
Works of Marx and Engels,com.mobilereference.Marx,Books & Reference,0.0,Malicious,1.0
Antikythera Simulation,com.fivasim.antikythera,Education,0.0,Malicious,1.0
Feed the Enemy,com.btgn.feedtheenemy,Books & Reference,0.0,Malicious,1.0
TX Code Of Criminal Procedure,com.bigtwit.droidlaw.addon.tx02,Books & Reference,0.0,Malicious,1.0
