App,Package,Category,TrueLabel,Score,Disagreement
DIEZ MINUTOS Noticias Corazon,es.planetmedia.diezminutos,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
"City of Rowlett, Texas",com.rowlett.android.webviewapp,Communication,Malicious,0.10137300543129912,0.8986269945687009
AndroChat,com.androchat,Communication,Malicious,0.10137300543129912,0.8986269945687009
HTTP Query Builder,com.alex.httpquerybuilder,Communication,Malicious,0.10137300543129912,0.8986269945687009
Outlook 2007 Video Training,com.amazingelearning.mob001012f,Communication,Malicious,0.10137300543129912,0.8986269945687009
US Military News Feed,com.brandao.militarynewsfeed,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
Globalization News,com.hippyapps.globalization,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
L2witter,ne.noboruhi.l2witter,Social,Malicious,0.10137300543129912,0.8986269945687009
Channel 8 KLKN-TV,com.mobdub.channel.KLKN,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
MEET ~ ~ Love Support,com.smartfriend.meet,Social,Malicious,0.10137300543129912,0.8986269945687009
"????????????- ????????????,????????????,????????????,????????????",com.gobest.gobest,Communication,Malicious,0.10137300543129912,0.8986269945687009
"News: UK,USA, World Newspapers",com.newspaper.android,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
Quotes for everyone! Free,com.quotes_for_everyone.free,Communication,Malicious,0.10137300543129912,0.8986269945687009
AndroHaber Haber / Video,com.androturk.haberciGundem,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
12 News,com.mobdub.channel.KBMT,News & Magazines,Malicious,0.10137300543129912,0.8986269945687009
PSN TROPHY CARD,dyon.pt.PSN_Card,Social,Malicious,0.10137300543129912,0.8986269945687009
