App,Package,Category,TrueLabel,Score,Disagreement
Simple Task Manager Plus,com.grprado.android.stmp,Productivity,Malicious,0.0,1.0
Apps Organizer,com.google.code.appsorganizer,Tools,Malicious,0.0,1.0
Shorcut,fr.migo.kit.plugin.shortcut,Tools,Malicious,0.0,1.0
"WalkMeter:PaceCounter,Distance",com.ninesoft.pedometer,Tools,Malicious,0.0,1.0
Default Browser Selector,com.tarzanapp.DefaultBrowserSelector,Tools,Malicious,0.0,1.0
Taiwan Lotto Four Star,irdc.four_star,Tools,Malicious,0.0,1.0
Stock Trade Analysis,com.goldstarapp.stock.analysis,Finance,Malicious,0.0,1.0
UltraChron Stopwatch Lite,spinninghead.talkingstopwatchlite,Tools,Malicious,0.0,1.0
Horsepower Calculator,com.mtar.horsepower1,Tools,Malicious,0.0,1.0
alOBD 96-01 Subaru 2.5 Mode$06,com.al.obd2.content.C,Tools,Malicious,0.0,1.0
Tray notes,ru.human.notification,Tools,Malicious,0.0,1.0
Catch a Tiger,com.eenymeeny,Tools,Malicious,0.0,1.0
Dimensional Calculator,com.senecacreeksoftware.dimensionalcalculator,Tools,Malicious,0.0,1.0
LightSaver Saves Battery,pena.lsaver,Productivity,Malicious,0.0,1.0
Ukrainian for GOKeyboard,com.jb.gokeyboard.langpack.uk,Tools,Malicious,0.0,1.0
Car Volume Adjuster,com.greatbytes.carvolume,Tools,Malicious,0.07742131363222345,0.9225786863677765
My Cell Tower,com.test.whereiscelltower4,Tools,Malicious,0.07742131363222345,0.9225786863677765
GPS Speed Graph,jp.keiy.android.gpsspeedgraph,Tools,Malicious,0.07742131363222345,0.9225786863677765
Battery Widget,com.geekyouup.android.widgets.battery,Productivity,Malicious,0.07742131363222345,0.9225786863677765
Handy Construction Calculators,com.sidetop.constructioncalc,Productivity,Malicious,0.07742131363222345,0.9225786863677765
Big Red Zebra (Dresden) Beta,sharpmind.qf.Dresden.A,Productivity,Malicious,0.07742131363222345,0.9225786863677765
Timezone Converter,com.CharlieSoftware.TimezoneConverter,Productivity,Malicious,0.07742131363222345,0.9225786863677765
Speedometer Pro,com.hodelapps.speedometer_pro,Tools,Malicious,0.07742131363222345,0.9225786863677765
LunaSolCal Widgets,com.vvse.lunasolcalwidgets,Tools,Malicious,0.07742131363222345,0.9225786863677765
MTSU Interactive Map,com.jacobbeu.mtsuinteractivemap,Tools,Malicious,0.07742131363222345,0.9225786863677765
Landscape & Garden Calculators,com.sidetop.landscapecalc,Productivity,Malicious,0.07742131363222345,0.9225786863677765
Handy Construction Calculators,com.sidetop.constructioncalc,Productivity,Malicious,0.07742131363222345,0.9225786863677765
CB Speedometer,hu.combase.android.cbspeedometer,Tools,Malicious,0.07742131363222345,0.9225786863677765
Trading Diary,net.forexca.tradingdiary.activity,Finance,Malicious,0.07772492662685962,0.9222750733731404
Taskbar in Android Pro,com.ayelectronics.WindowsTaskbarPro,Tools,Malicious,0.07772492662685962,0.9222750733731404
Flow.app lite,air.de.candylandstudios.flowlite,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Link2SD,com.buak.Link2SD,Tools,Malicious,0.07772492662685962,0.9222750733731404
Wolf WiFi Pro,com.enterprisingapps.android.wolfwifipro,Tools,Malicious,0.07772492662685962,0.9222750733731404
Mandelbrot,com.tk.android.mandelbrotapp,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
AndExplorer,lysesoft.andexplorer,Tools,Malicious,0.07772492662685962,0.9222750733731404
TI-58C/59 Calculator Emulator,nz.gen.geek_central.ti5x,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Skatblock,de.maxmaurer.android.skatblock2,Tools,Malicious,0.07772492662685962,0.9222750733731404
Form Builder,net.tsapps.formBuilder,Productivity,Malicious,0.07772492662685962,0.9222750733731404
aBattMV,com.pocketengineer.aBattMV,Productivity,Malicious,0.07772492662685962,0.9222750733731404
HardCashTracker,de.maxmaurer.hardcashtracker,Finance,Malicious,0.07772492662685962,0.9222750733731404
Business Emergency Checklist,PA.ECL,Business,Malicious,0.07772492662685962,0.9222750733731404
Carango Pro,br.com.carango.pro,Finance,Malicious,0.07772492662685962,0.9222750733731404
AndroSS,net.tedstein.AndroSS,Tools,Malicious,0.07772492662685962,0.9222750733731404
Image Resizer Pro,com.dnsdojo.mokkouyou.android.image.pro,Tools,Malicious,0.07772492662685962,0.9222750733731404
VoIP Calculator,org.dev.and.voipcal,Productivity,Malicious,0.07772492662685962,0.9222750733731404
SD Maid,eu.thedarken.sdm,Tools,Malicious,0.07772492662685962,0.9222750733731404
RC Battery Log,com.androidwonderland.rcbatterylog,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Blackmoon AttachSave Gopher,com.blackmoonit.AttachSave.gopher,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
Bluetooth??????????????????????????????????????????,jp.co.elecom.elewnn,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
PenSupremacy for Tablets,com.apking.ultipen,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Lowest Price Finder:@UnitPrice,com.ninesoft.lpf1,Tools,Malicious,0.07772492662685962,0.9222750733731404
Link2SD,com.buak.Link2SD,Tools,Malicious,0.07772492662685962,0.9222750733731404
tiny Lisp ISLisproid,info.gomi.android.lisp.islisp,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
Quick Note sticky note widget,com.movinapp.quicknote,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Melon,com.mikedg.android.melon,Productivity,Malicious,0.07772492662685962,0.9222750733731404
List It Plus (Todo list),com.bantambytes.android.app.listitplus,Productivity,Malicious,0.07772492662685962,0.9222750733731404
OI File Manager,org.openintents.filemanager,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Data counter widget,com.roysolberg.android.datacounter,Tools,Malicious,0.07772492662685962,0.9222750733731404
Send to SD card,ru.gelin.android.sendtosd,Tools,Malicious,0.07772492662685962,0.9222750733731404
Taskbar in Android,com.ayelectronics.WindowsTaskbar,Tools,Malicious,0.07772492662685962,0.9222750733731404
aKitchenExhaust,com.pocketEngineer.aKitchenExhaust,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Amortization Calculator,tm.app.amortizationCalculator,Finance,Malicious,0.07772492662685962,0.9222750733731404
Hakuban Lite,jp.android.tk.dwboardLite,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Hanwool2 Korean IME,net.airplanez.hanwool2,Tools,Malicious,0.07772492662685962,0.9222750733731404
Tower Raiders 2 Trainer,de.kalkov.tr2trainer,Tools,Malicious,0.07772492662685962,0.9222750733731404
Kitchen Timer,com.leinardi.kitchentimer,Tools,Malicious,0.07772492662685962,0.9222750733731404
EZ Cart,idiomatik.EZCart,Finance,Malicious,0.07772492662685962,0.9222750733731404
gEditor,satoshi.gEditor,Tools,Malicious,0.07772492662685962,0.9222750733731404
Skitch,com.evernote.skitch,Productivity,Malicious,0.07772492662685962,0.9222750733731404
TimeZone Fixer (ROOT),com.force.timezonefixer,Tools,Malicious,0.07772492662685962,0.9222750733731404
TU maternit?? paternit??,it.mp.codicileggi.libri.tupaternita,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Notepad,bander.notepad,Tools,Malicious,0.07772492662685962,0.9222750733731404
Mockups Lite for Android,com.welant.mockups.lite,Productivity,Malicious,0.07772492662685962,0.9222750733731404
eSpeak for Android,com.marvin.espeak,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
NFC Gears,com.restock.nfcgears,Tools,Malicious,0.07772492662685962,0.9222750733731404
CASIO FX-602P Calculator,net.sourceforge.uiq3.fx602p,Productivity,Malicious,0.07772492662685962,0.9222750733731404
FDNY Scheduler,com.QuiteHypnotic.NewYorkCalendar,Productivity,Malicious,0.07772492662685962,0.9222750733731404
3G Watchdog,net.rgruet.android.g3watchdog,Tools,Malicious,0.07772492662685962,0.9222750733731404
Hakuban,jp.android.tk.dwboard,Productivity,Malicious,0.07772492662685962,0.9222750733731404
MyInternetSecurity Pro,com.perlapps.MyInternetSecurity,Tools,Malicious,0.07772492662685962,0.9222750733731404
Energy monitoring of house,fi.jonttesandroid.houseenergy,Finance,Malicious,0.07772492662685962,0.9222750733731404
AnPIFile,com.fannsoftware.pifile,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Top Secret Picture Pro,feipeng.ultimatesecret1paid,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Car Maintenance Reminder Pro,com.cooloy.OilChangeSchedulePro,Tools,Malicious,0.07772492662685962,0.9222750733731404
Mockups for Android,com.welant.mockups,Productivity,Malicious,0.07772492662685962,0.9222750733731404
FileLock,com.webolicus.filelock,Productivity,Malicious,0.07772492662685962,0.9222750733731404
eSound ????????? ????????????,com.domobile.esound,Tools,Malicious,0.07772492662685962,0.9222750733731404
Filight RW,com.encomit.apps.filightrw,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Georgian fonts installer,org.herrlado.geofonts,Tools,Malicious,0.07772492662685962,0.9222750733731404
Root Explorer (File Manager),com.speedsoftware.rootexplorer,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Rabatt und MwSt Rechner,TK_App.MwSt2_Rechner,Business,Malicious,0.07772492662685962,0.9222750733731404
5iveStar ???????????????,net.tkfactory.android.fivestar.management,Productivity,Malicious,0.07772492662685962,0.9222750733731404
File Station Tablet,com.farago.filestationtablet,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Carango,br.com.carango,Finance,Malicious,0.07772492662685962,0.9222750733731404
Energy monitoring of house Ful,fi.jonttesandroid.houseenergyfull,Finance,Malicious,0.07772492662685962,0.9222750733731404
eInstall ?????????,com.domobile.einstaller,Tools,Malicious,0.07772492662685962,0.9222750733731404
SecretMail,com.chromosapiens.secretmail,Productivity,Malicious,0.07772492662685962,0.9222750733731404
CRKO Commander,cc.com,Tools,Malicious,0.07772492662685962,0.9222750733731404
Doc Converter,cz.awk.android.docconv,Tools,Malicious,0.07772492662685962,0.9222750733731404
TU Immigrazione,it.mp.codicileggi.libri.immigrazione,Productivity,Malicious,0.07772492662685962,0.9222750733731404
eUninstall ?????????,com.domobile.euninstall,Tools,Malicious,0.07772492662685962,0.9222750733731404
Kingsoft Office Key (English),cn.wps.mofficekey_eng,Business,Malicious,0.07772492662685962,0.9222750733731404
Jota Text Editor,jp.sblo.pandora.jota,Tools,Malicious,0.07772492662685962,0.9222750733731404
PaSTE,za.co.hawkiesza.honeydocs,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Log Toaster,com.huewu.apps.logtoaster,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
Flexi Time Tracker,com.barry.android,Business,Malicious,0.07772492662685962,0.9222750733731404
Chore Checklist,com.dotnetideas.chorechecklistfull,Productivity,Malicious,0.07772492662685962,0.9222750733731404
Fractal,com.tk.android.fractalapp,Libraries & Demo,Malicious,0.07772492662685962,0.9222750733731404
Jeannie,com.pannous.voice.actions.free,Tools,Benign,0.9198461694160509,0.9198461694160509
FlashLight and SecurityBuzzer,jp.mediba.android.prayforjapan,Tools,Malicious,0.08045744357858516,0.9195425564214148
RingGuard,com.x475aws.android.ringguard,Tools,Malicious,0.08045744357858516,0.9195425564214148
Volume Locker,com.hourdb.volumelocker,Tools,Malicious,0.08045744357858516,0.9195425564214148
flashlight mirror,sonjoy.FlashMirror,Tools,Malicious,0.08045744357858516,0.9195425564214148
Mirror For Samsung Galaxy S2,com.zeobo.android.paidmirror,Tools,Malicious,0.08045744357858516,0.9195425564214148
Visidon AppLock Plus,visidon.AppLockPlus,Tools,Malicious,0.08045744357858516,0.9195425564214148
Device Name & Features Info,di.app,Tools,Malicious,0.08045744357858516,0.9195425564214148
Strandroidoboscope,com.pet.strandioboscope,Tools,Malicious,0.08045744357858516,0.9195425564214148
LED Light,jp.picolyl.led_light,Tools,Malicious,0.08045744357858516,0.9195425564214148
TeslaLED Flashlight,com.teslacoilsw.flashlight,Tools,Malicious,0.08045744357858516,0.9195425564214148
Swiss Army Knife,com.digital_and_dreams.android.swiss_army_knife,Tools,Malicious,0.08045744357858516,0.9195425564214148
Phono,com.infonetservice.phono,Tools,Malicious,0.08956583341767027,0.9104341665823297
Speakerphone Control,com.matthew.rice,Tools,Malicious,0.08956583341767027,0.9104341665823297
Exchange by TouchDown Key,com.nitrodesk.touchdownpro,Business,Malicious,0.08956583341767027,0.9104341665823297
Construction Master 5,com.calculated.laurene4050,Tools,Malicious,0.08956583341767027,0.9104341665823297
ConcreteCalc Pro,com.calculated.laurene4225,Tools,Malicious,0.08956583341767027,0.9104341665823297
ConcreteCalc Pro,com.calculated.laurene4225,Tools,Malicious,0.08956583341767027,0.9104341665823297
Hold Holic,riverth.holdholic,Tools,Malicious,0.08956583341767027,0.9104341665823297
VoiceMail SpeakerPhone,com.pants.android.vs,Tools,Malicious,0.08956583341767027,0.9104341665823297
Feet and Inches Calculator,air.FeetInchesCalc,Productivity,Malicious,0.08956583341767027,0.9104341665823297
Construction Master Pro,com.hydrix.laurene,Tools,Malicious,0.08956583341767027,0.9104341665823297
Pitaka Password Wallet,com.lagnada.android.boknoy,Productivity,Malicious,0.08956583341767027,0.9104341665823297
Ultra Measure Master,com.calculated.laurene8025,Tools,Malicious,0.08956583341767027,0.9104341665823297
App Lock II Widget Trial,net.xdevelop.protector3_t,Business,Malicious,0.08956583341767027,0.9104341665823297
HeavyCalc Pro,com.calculated.laurene4325,Tools,Malicious,0.08956583341767027,0.9104341665823297
Hack Me If You Can (medium),de.bulling.hackme.medium,Libraries & Demo,Malicious,0.08956583341767027,0.9104341665823297
Auto Call Drop,com.echlab.autocalldrop,Tools,Malicious,0.08956583341767027,0.9104341665823297
Cat Play LWP!,com.accesslane.livewallpaper.laserpointercat,Productivity,Malicious,0.08956583341767027,0.9104341665823297
Titanium Backup PRO Key ??? root,com.keramidas.TitaniumBackupPro,Tools,Malicious,0.08956583341767027,0.9104341665823297
SOS Whistle,jp.co.comp.android.whistle,Tools,Malicious,0.09530074553857572,0.9046992544614243
SNMP Manager,jp.ymatsumoto.snmpmanager,Tools,Malicious,0.09530074553857572,0.9046992544614243
Time Manager,chuizio.tm,Tools,Malicious,0.09530074553857572,0.9046992544614243
Option Pain Calculator,com.mobisoftapps.optionpaincalc,Finance,Malicious,0.09530074553857572,0.9046992544614243
Verificare RCA,com.dan,Tools,Malicious,0.09530074553857572,0.9046992544614243
Forklift Finder,com.phl.forkliftfinder,Business,Malicious,0.09530074553857572,0.9046992544614243
SOS Whistle,jp.co.comp.android.whistle,Tools,Malicious,0.09530074553857572,0.9046992544614243
Ava FX Trader,ava.trader,Finance,Malicious,0.09530074553857572,0.9046992544614243
NestPlus,air.NestPlus,Finance,Malicious,0.09530074553857572,0.9046992544614243
CPU_Test_Speed_PrimeNumber,com.CPUspeedPrimeNumber,Tools,Malicious,0.09530074553857572,0.9046992544614243
Campbell Ford Lincoln,com.automotiontv.campbellfordlincoln,Business,Malicious,0.09530074553857572,0.9046992544614243
?????????~?????? ?????????????????????,com.tt.bugua,Business,Malicious,0.09530074553857572,0.9046992544614243
T.T. MemoPad,com.thinkingtortoise.ttmemopad,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Indicadores Econ??micos Chile,com.infoaccion.indicadores,Finance,Malicious,0.09530074553857572,0.9046992544614243
E*TRADE Mobile Pro,com.etrade.mobilepro.activity,Finance,Malicious,0.09530074553857572,0.9046992544614243
Suivi de colis,tk.deltandroid.suivicolis,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Smart Office,com.picsel.tgv.app.ue2fileviewer,Business,Malicious,0.09530074553857572,0.9046992544614243
M????teri Hizmetleri,tr.gen.hyper.musterihizmetleri,Tools,Malicious,0.09530074553857572,0.9046992544614243
ABN AMRO Mobiel Bankieren,com.abnamro.nl.mobile.payments,Finance,Malicious,0.09530074553857572,0.9046992544614243
The jaXed Mash,com.jaxed.mash.Android,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Stock Market Trading Tools,appinventor.ai_viana_octavio.Stock_Evaluation_free,Finance,Malicious,0.09530074553857572,0.9046992544614243
My Taiwan Invoice for Free,tomkuo139.com.uniInvoice.free,Finance,Malicious,0.09530074553857572,0.9046992544614243
Pachube Widget (Official),com.pachube.pachubewidget,Tools,Malicious,0.09530074553857572,0.9046992544614243
HydroLogics' Units Converter,appinventor.ai_AMSheer.UnitConverter,Productivity,Malicious,0.09530074553857572,0.9046992544614243
MemCalc,com.bahiaWare.android.memCalc,Tools,Malicious,0.09530074553857572,0.9046992544614243
Advanced Task Killer,com.rechild.advancedtaskkiller,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Usage Timelines Free,com.als.usagetimelines,Tools,Malicious,0.09530074553857572,0.9046992544614243
Space Age Federal Credit Union,com.spaceagefcu,Finance,Malicious,0.09530074553857572,0.9046992544614243
Exchange Rates,net.xelnaga.exchanger,Finance,Malicious,0.09530074553857572,0.9046992544614243
Smart Copy Free,com.basvsoft.smartbuffer.admob,Tools,Malicious,0.09530074553857572,0.9046992544614243
Hiragana Widget,com.fc2.web.otterfactory.turtle.ja,Tools,Malicious,0.09530074553857572,0.9046992544614243
Romanian currency,com.androider.cursvalutar,Finance,Malicious,0.09530074553857572,0.9046992544614243
Mansour Dental Masters,com.trafficforcetech.mansour,Business,Malicious,0.09530074553857572,0.9046992544614243
BioWallet2Browser,com.mobbeel.cloud,Tools,Malicious,0.09530074553857572,0.9046992544614243
Update My Apps,com.ugs.app.updatemyapps,Tools,Malicious,0.09530074553857572,0.9046992544614243
Exto Capital DroidTrader,exto.trader,Finance,Malicious,0.09530074553857572,0.9046992544614243
Check Web Redirect,com.jamesots.android.checkredirect,Tools,Malicious,0.09530074553857572,0.9046992544614243
Formplast GmbH (TR),app.formplastgmbhtr.de,Business,Malicious,0.09530074553857572,0.9046992544614243
FluxIt,com.finnjohnsen.activity,Tools,Malicious,0.09530074553857572,0.9046992544614243
Currency Cashflow Machine APP,com.currencymachine,Business,Malicious,0.09530074553857572,0.9046992544614243
Insider's Guide: Forex Trading,com.koolappz.EP77703130001,Business,Malicious,0.09530074553857572,0.9046992544614243
ForexSageVideo,rm.sinn,Finance,Malicious,0.09530074553857572,0.9046992544614243
Gears of War 3 Handbook,com.GoWHandbook,Tools,Malicious,0.09530074553857572,0.9046992544614243
Emperor Financial,com.emp888.ui,Finance,Malicious,0.09530074553857572,0.9046992544614243
Overseer,sod.F5Droid,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Fantasy Football Trade Eval.,com.peschker.footballfantasy,Tools,Malicious,0.09530074553857572,0.9046992544614243
Verity CU,com.mfoundry.mb.android.mb_veritycu,Finance,Malicious,0.09530074553857572,0.9046992544614243
FOREXTrader for Android,com.forex.forextrader,Finance,Malicious,0.09530074553857572,0.9046992544614243
Torrent Funnel,com.ricktonoli.torrentfunnel,Tools,Malicious,0.09530074553857572,0.9046992544614243
ToothBrush,com.andromeda.toothbrush,Tools,Malicious,0.09530074553857572,0.9046992544614243
Credit Union Now! Ultimate Ed.,com.motorcitysoftware.creditunionnow,Finance,Malicious,0.09530074553857572,0.9046992544614243
GWT Mobile UI,com.gwtmobile.ui.kitchensink,Libraries & Demo,Malicious,0.09530074553857572,0.9046992544614243
Jobs in Ukraine,net.multipi.ajob,Business,Malicious,0.09530074553857572,0.9046992544614243
Eye Cinema Listings,com.dreamstep.wEye_Cinema,Tools,Malicious,0.09530074553857572,0.9046992544614243
World Factbook & Widget,tm.app.worldFactbook,Tools,Malicious,0.09530074553857572,0.9046992544614243
My Turkey Buddy,air.MyTurkeyBuddy,Tools,Malicious,0.09530074553857572,0.9046992544614243
Talk Fusion,com.dreamstep.wTalkFusion,Business,Malicious,0.09530074553857572,0.9046992544614243
AskDroid Desktop Search Widget,com.sadko.askdroid,Tools,Malicious,0.09530074553857572,0.9046992544614243
iTrader 8,com.dealingoffice.trader,Finance,Malicious,0.09530074553857572,0.9046992544614243
Battery Robo (Robo battery),com.uni_ty.battery_robo,Tools,Malicious,0.09530074553857572,0.9046992544614243
Aircraft Parts Finder,com.krn.mobile,Business,Malicious,0.09530074553857572,0.9046992544614243
Quantum FX Bot APP,com.quantumfxbot,Business,Malicious,0.09530074553857572,0.9046992544614243
WoW,com.Android.TornWOW,Tools,Malicious,0.09530074553857572,0.9046992544614243
Ringer Volume (scheduler),eu.ebak.www,Tools,Malicious,0.09530074553857572,0.9046992544614243
User Agent Switcher,com.benigumo.useragentswitcher,Tools,Malicious,0.09530074553857572,0.9046992544614243
Forge Remote,tk.headdetect.apps.mcforge.remote.pro,Tools,Malicious,0.09530074553857572,0.9046992544614243
Trend Collect Client USA,jp.ne.android.trendcollectclientusa,Tools,Malicious,0.09530074553857572,0.9046992544614243
Virtual Shopping Cart,org.kitos.android,Finance,Malicious,0.09530074553857572,0.9046992544614243
Sales Giant Training,com.custom.androidapps.salesgiant,Business,Malicious,0.09530074553857572,0.9046992544614243
AppBrain App Market,com.appspot.swisscodemonkeys.apps,Tools,Malicious,0.09530074553857572,0.9046992544614243
Android Web Platform,com.yestilo.awp,Tools,Malicious,0.09530074553857572,0.9046992544614243
City Trading,com.effectivesoft.citytrading,Finance,Malicious,0.09530074553857572,0.9046992544614243
ZuluTrade Widget,zulu.trade.widget,Finance,Malicious,0.09530074553857572,0.9046992544614243
Wikinvest Portfolio,com.wikinvest.wikinvest,Finance,Malicious,0.09530074553857572,0.9046992544614243
Tip Calculator by TradeFields,com.istockmanager,Finance,Malicious,0.09530074553857572,0.9046992544614243
Auto Loan Calculator,com.xinifynetworks.autoLoanCalculator,Finance,Malicious,0.09530074553857572,0.9046992544614243
Tjust,air.br.com.dnxi.Tjust,Tools,Malicious,0.09530074553857572,0.9046992544614243
Tow Truck Driver App,com.talax.towtruckdriver,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Alt??n ve D??viz,tr.gen.hyper.altindoviz,Finance,Malicious,0.09530074553857572,0.9046992544614243
Random Numbers Generator Pro,pawelz.Apps.Numbers.Generator,Tools,Malicious,0.09530074553857572,0.9046992544614243
Shr.tn  w/ twicca plugin,com.hamedabdelli.shrtn,Tools,Malicious,0.09530074553857572,0.9046992544614243
Swissquote,com.swissquote.android,Finance,Malicious,0.09530074553857572,0.9046992544614243
HVAC Quick Load,com.carmelsoft.HVACQuickLoad,Business,Malicious,0.09530074553857572,0.9046992544614243
STOCK'n RISK,com.labforecast.stocknrisk,Finance,Malicious,0.09530074553857572,0.9046992544614243
Snow Plow Bid Estimator,appinventor.ai_Gopherhaul.Snow_Plow_Estimator_2,Business,Malicious,0.09530074553857572,0.9046992544614243
BANK ON HOUSTON,air.BankHoston,Finance,Malicious,0.09530074553857572,0.9046992544614243
LED Clock,com.andronicus.ledclock,Tools,Malicious,0.09530074553857572,0.9046992544614243
Cash Counter,de.appengo.cashcounter.ads,Tools,Malicious,0.09530074553857572,0.9046992544614243
Toothbrush Pacer,com.appynow.toothbrush,Tools,Malicious,0.09530074553857572,0.9046992544614243
iASPI,cz.aspi.android.iASPI,Business,Malicious,0.09530074553857572,0.9046992544614243
Wyborcza.biz,pl.agora.wyborczabiz,Business,Malicious,0.09530074553857572,0.9046992544614243
Doit.im,im.doit.android,Productivity,Malicious,0.09530074553857572,0.9046992544614243
GPUBench,com.ellismarkov.gpubench,Tools,Malicious,0.09530074553857572,0.9046992544614243
Adobe AIR,com.adobe.air,Tools,Malicious,0.09530074553857572,0.9046992544614243
Uninstaller,cn.wangmeng.uninstaller,Tools,Malicious,0.09530074553857572,0.9046992544614243
Turkish Dictionary,com.burak.android.dictionary,Tools,Malicious,0.09530074553857572,0.9046992544614243
Gear Speed Calculator,com.robgreen.gearspeedcalc,Tools,Malicious,0.09530074553857572,0.9046992544614243
Toothbrush Pacer,com.appynow.toothbrush,Tools,Malicious,0.09530074553857572,0.9046992544614243
Forex,appinventor.ai_tuhin_champion.Forex,Business,Malicious,0.09530074553857572,0.9046992544614243
It's your station!,jp.co.kcc.nds.metroalarm,Tools,Malicious,0.09530074553857572,0.9046992544614243
Feet Inch Calculator Free,com.byonetech.mobile.android,Tools,Malicious,0.09530074553857572,0.9046992544614243
Trade Show App Sample,com.dilemmamanagement.TradeShowSample,Business,Malicious,0.09530074553857572,0.9046992544614243
Trade Storm,com.coldsnowstudios.android,Finance,Malicious,0.09530074553857572,0.9046992544614243
Stock TW,heartj.android.stocktw,Finance,Malicious,0.09530074553857572,0.9046992544614243
AFreeMyNet,com.lordikc.AFreeMyNet,Tools,Malicious,0.09530074553857572,0.9046992544614243
ICE mobile,com.theice.android.icemobile,Finance,Malicious,0.09530074553857572,0.9046992544614243
Dog Doggy Dog Whistle,com.antidog,Tools,Malicious,0.09530074553857572,0.9046992544614243
Two Hundred Year Calendar,phoenix.TwoHundredYearCalendar,Tools,Malicious,0.09530074553857572,0.9046992544614243
xMobile,com.xtb.xtbtrader,Finance,Malicious,0.09530074553857572,0.9046992544614243
Forex Trading Unlocked,com.dreamstep.wForexTradingUnlocked,Business,Malicious,0.09530074553857572,0.9046992544614243
Messe D??sseldorf App,com.mwaysolutions.messeDd,Business,Malicious,0.09530074553857572,0.9046992544614243
AnimalDesignBattery,jp.co.hikesiya.BatteryInformation,Tools,Malicious,0.09530074553857572,0.9046992544614243
TradeFX,fxclub.trader,Finance,Malicious,0.09530074553857572,0.9046992544614243
Translate free,com.james.GGTranslate,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Forex-Metal MT4 droidTrader,com.forexonthego.android.forexmetal,Finance,Malicious,0.09530074553857572,0.9046992544614243
StatusBar Calendar,com.kumaspiral.StatusBarCalendar,Tools,Malicious,0.09530074553857572,0.9046992544614243
FX PairsTrade Chart 2011,com.kaname.surya.android.fxpairstradechart2011,Finance,Malicious,0.09530074553857572,0.9046992544614243
myTrade,org.wzdworks.android.ktnet,Business,Malicious,0.09530074553857572,0.9046992544614243
Duesseldorf Rhine Tower Clock,de.velastudios.towerclock,Tools,Malicious,0.09530074553857572,0.9046992544614243
Cell Phone Trace,com.cellphonetrace,Tools,Malicious,0.09530074553857572,0.9046992544614243
Mobile Market Monitor,com.wjimobileapps.marketmonitor,Finance,Malicious,0.09530074553857572,0.9046992544614243
Cloud Server Management,com.unitedinternet.cloudserver,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Film Utility,com.fatslimmer.filmutil,Tools,Malicious,0.09530074553857572,0.9046992544614243
Forex Income Engine APP,com.fie,Business,Malicious,0.09530074553857572,0.9046992544614243
Visual Spreads Trading Demo,com.appdragons.visualspreads,Finance,Malicious,0.09530074553857572,0.9046992544614243
Sh'rholickr,com.product.kanzmrsw.shrholickr,Tools,Malicious,0.09530074553857572,0.9046992544614243
Freebox Control,aize.eu.freeboxcontrol,Productivity,Malicious,0.09530074553857572,0.9046992544614243
Remote Transmission Utilities,com.trandroid,Tools,Malicious,0.09530074553857572,0.9046992544614243
Stock Option Basic,com.businesscompassllc.stockoptionbasic,Finance,Malicious,0.09530074553857572,0.9046992544614243
CFE Mobile,cfe.mobile,Finance,Malicious,0.09530074553857572,0.9046992544614243
David Maus Toyota,com.automotiontv.davidmaustoyota,Business,Malicious,0.09530074553857572,0.9046992544614243
Eye Cinema Horizontal,com.dreamstep.wEye_Cinema_Horizontal,Tools,Malicious,0.09530074553857572,0.9046992544614243
Easy Calc Talking Full,appinventor.ai_nightclubtorino.EasyCalculator,Tools,Malicious,0.09530074553857572,0.9046992544614243
Euromaxfx MT4 droidTrader,com.forexonthego.android.forex.disp.Euromaxfx,Finance,Malicious,0.09530074553857572,0.9046992544614243
Ford Super Duty DTCs Free,com.gearboxz.dtcs.ford64,Productivity,Malicious,0.09530074553857572,0.9046992544614243
US Military Pay Calc Free,com.crashtestdummylimited.militarypaycalculatorfree,Finance,Malicious,0.09530074553857572,0.9046992544614243
