App,Package,Category,BaselinePrivacyScore,TrueLabel,Disagreement
Jogos de Caderno,com.JogosdeCaderno,Brain & Puzzle,0.0,Malicious,1.0
Lizanity Tower Defense FREE,com.lizanityfree,Arcade & Action,0.0,Malicious,1.0
Fox and Hunters Lite,pavel.android.foxhuntlite,Brain & Puzzle,0.0,Malicious,1.0
Boneyboy,mobisation.boneyboy,Arcade & Action,0.0,Malicious,1.0
Tower Of Babel,elegar.tower2,Arcade & Action,0.0,Malicious,1.0
tkTicTac,com.tklabs.tictac,Brain & Puzzle,0.0,Malicious,1.0
Ice Cream To Go,com.IceCreamToGo,Racing,0.0,Malicious,1.0
Joyland Bounce Lite,com.incremental.joylandbouncelite,Arcade & Action,0.0,Malicious,1.0
Sandroid Pro,com.youkaicountry.sandroidpro,Casual,0.0,Malicious,1.0
Hugo,com.geekk.hugo,Casual,0.0,Malicious,1.0
Poker [FREE],simplesols.artpoker_demo,Cards & Casino,0.0,Malicious,1.0
HD,air.TowerBuilder,Casual,0.0,Malicious,1.0
Bigger Keyboard,com.preq.ppiano,Casual,0.0,Malicious,1.0
DiceTray Free,com.mmpDiceTray,Casual,0.0,Malicious,1.0
Virtual Roller Coaster Ride,com.prosama.coasterlwp2,Casual,0.0,Malicious,1.0
3D Turtle,org.tenjin.wallpaper9988172,Casual,0.0,Malicious,1.0
Sprinkle,com.mediocre.sprinkle,Brain & Puzzle,0.0,Malicious,1.0
eThunderstone,com.salem.eThunderstone,Cards & Casino,0.0,Malicious,1.0
Eiffel tower in the sky,com.custom.lwp.Iffellwp,Casual,0.0,Malicious,1.0
Tic Tac Toe,com.jiuzhangtech.TicTacToePaid,Brain & Puzzle,0.0,Malicious,1.0
Handheld Football,com.redpantssoft.hhfootball,Sports Games,0.0,Malicious,1.0
Towers (trial),com.xiart.game.towers,Cards & Casino,0.0,Malicious,1.0
Catch-24,com.catch24,Brain & Puzzle,0.0,Malicious,1.0
Biofrenzy: Frag The Zombies!!,com.zozogame.biofrenz,Arcade & Action,0.0,Malicious,1.0
Math training,com.pafrais.entrainementMath,Brain & Puzzle,0.0,Malicious,1.0
Droid Tower Defense,com.southsourced.game.towerae,Arcade & Action,0.0,Malicious,1.0
Tic-Tac-Toe,com.gameatoms.android.tictactoe,Casual,0.0,Malicious,1.0
Boule & Mick (beta),org.notrecinema.bouleetmick,Brain & Puzzle,0.0,Malicious,1.0
Trapball,com.trapball,Arcade & Action,0.0,Malicious,1.0
MathDoku,net.cactii.mathdoku,Brain & Puzzle,0.0,Malicious,1.0
TicTacToe Free,com.ecscomputersonline.TicTacToeFree,Brain & Puzzle,0.0,Malicious,1.0
Tic-Tac-Toe,puneet.com.android,Casual,0.0,Malicious,1.0
Tic Tac Toe,com.android.lt.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
IHideUFind-Colors,com.coeussys.IHideUFindColors,Casual,0.0,Malicious,1.0
Tic-Tac-Toe,com.jerrod.android.tictactoe,Casual,0.0,Malicious,1.0
Pocket Speedos Light,com.vbnl.weloveapps.android.speedcontrol_light,Racing,0.0,Malicious,1.0
Teeth Off,discrea.teethoff,Casual,0.0,Malicious,1.0
Dungeon Sneak,com.velvetvoid.dungeonsneak,Arcade & Action,0.0,Malicious,1.0
Hackeroid,eu.datapixel.hackeroid,Casual,0.0,Malicious,1.0
Scrambled Net,org.hermit.netscramble,Brain & Puzzle,0.0,Malicious,1.0
Pocket Speedos,com.vbnl.weloveapps.android.speedcontrol,Racing,0.0,Malicious,1.0
Oil Tycoon Slot Machine,com.phantomefx.oiltycoon,Cards & Casino,0.0,Malicious,1.0
Hanoi Tower 3D Puzzle,com.Cosmogonies.HanoiTower3D,Brain & Puzzle,0.0,Malicious,1.0
Mini Droid Defense II Lite,tx.mddII.lite,Arcade & Action,0.0,Malicious,1.0
MultiGadget,multiGadget.v2,Casual,0.0,Malicious,1.0
Towers LITE,com.boshik.towers.lite,Arcade & Action,0.0,Malicious,1.0
Par 72 Golf HD,com.resetgame.par72golfhd,Sports Games,0.0,Malicious,1.0
Golf Green Memo,jp.co.act.greenmemo,Sports Games,0.0,Malicious,1.0
Learn Colors,com.farben.android,Brain & Puzzle,0.0,Malicious,1.0
Towers FULL,com.boshik.towers.full,Arcade & Action,0.0,Malicious,1.0
Eiffel Tower Live Wallpaper,com.custom.lwp.etlwp,Casual,0.0,Malicious,1.0
croco,com.philtortoise.croco5,Arcade & Action,0.0,Malicious,1.0
Aliens vs Monsters,com.practicalapps.games.aliensvmonsters,Arcade & Action,0.0,Malicious,1.0
Protection Force Demo,com.protectionforcedemo,Arcade & Action,0.0,Malicious,1.0
Turkey Hunter,com.quiautoi.turkeyhunter,Arcade & Action,0.0,Malicious,1.0
Rozzle,ua.co.cts.rozzle,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe Trivia Demo,cc.curiouscat.t4,Brain & Puzzle,0.0,Malicious,1.0
Sandroid Heat Pro,com.youkaicountry.sandroidheatpro,Casual,0.0,Malicious,1.0
GoodBird,Urok.Goodbird_half,Casual,0.0,Malicious,1.0
Addictive Cake Factory,game.addictivecakefactory,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe,com.TTT,Brain & Puzzle,0.0,Malicious,1.0
Tic-Tac-Toe for Love,info.geektaco.tictactoeforlove,Brain & Puzzle,0.0,Malicious,1.0
Holly Spelling Game,com.AE.HollySpelling,Brain & Puzzle,0.0,Malicious,1.0
My first puzzles: Toys Lite,com.arent.myfirstpuzzlestoyslite,Brain & Puzzle,0.0,Malicious,1.0
Vampire Tic Tac Toe,net.tictactoe,Casual,0.0,Malicious,1.0
BombSquad,com.neuerung.games,Brain & Puzzle,0.0,Malicious,1.0
TrucksRush,com.seabreeze.trucksrush,Arcade & Action,0.0,Malicious,1.0
Pirates vs Ninjas Deluxe TD,com.blackspark.pvn.deluxe,Arcade & Action,0.0,Malicious,1.0
Emo Tac Toe,com.deepfriedapps.games.emotactoe,Casual,0.0,Malicious,1.0
Building Disaster,buildingdisaster.com,Arcade & Action,0.0,Malicious,1.0
MAD GAB??,com.onestepmobile.madgab,Brain & Puzzle,0.0,Malicious,1.0
TexasMate Poker Odds FreeTrial,com.gemego.texasmatefree,Cards & Casino,0.0,Malicious,1.0
Clutter,com.bbg.clutter,Casual,0.0,Malicious,1.0
Train,sk.bielyvlk.train,Arcade & Action,0.0,Malicious,1.0
River Pirates,com.entwicklerx.riverpirates,Arcade & Action,0.0,Malicious,1.0
Bubble Defense 2,com.sgg.bd2,Arcade & Action,0.0,Malicious,1.0
Trouser Trouble Summer Edition,beril.mootor.trousersummer,Arcade & Action,0.0,Malicious,1.0
Syrmia Tower Defense,com.TDPak,Arcade & Action,0.0,Malicious,1.0
Pocket Speedos Light,com.vbnl.weloveapps.android.speedcontrol_light,Racing,0.0,Malicious,1.0
Tic-Tac-Toe,com.softwaretechnology.tictactoe,Casual,0.0,Malicious,1.0
BaboZoo the first baby's toy,com.daio.hello,Brain & Puzzle,0.0,Malicious,1.0
Spider,com.odesys.spider,Cards & Casino,0.0,Malicious,1.0
Hanoi Towers,com.fourandroids.hanoi,Brain & Puzzle,0.0,Malicious,1.0
Towers In Enferno Demo,com.monkey2,Arcade & Action,0.0,Malicious,1.0
Bad Tires Depot,badtiresandroid.com,Brain & Puzzle,0.0,Malicious,1.0
iTiki Builder,game.skyburger,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe,Fito.TicTacToe,Brain & Puzzle,0.0,Malicious,1.0
Magic Eyes in Motion,magic.eyes,Arcade & Action,0.0,Malicious,1.0
Mini Golf'Oid,net.pierrox.mini_golfoid.ext_course.beach_tour,Arcade & Action,0.0,Malicious,1.0
Deep Dagger,com.vlsoft.icewell,Arcade & Action,0.0,Malicious,1.0
Turtle Landing,Landing.landing,Arcade & Action,0.0,Malicious,1.0
Tire Yard Panic,com.scheffsblend.tireyardpanic,Arcade & Action,0.0,Malicious,1.0
iTown Builder,game.itown,Brain & Puzzle,0.0,Malicious,1.0
WL Toys,com.uprtek.rd2.icontroller.wl,Casual,0.0,Malicious,1.0
AI x0 Tic Tac Toe UNBEATABLE!!,net.okapps.x0,Brain & Puzzle,0.0,Malicious,1.0
Texas Hold'em Poker Odds,casino.pokerodds,Cards & Casino,0.0,Malicious,1.0
Kids Number Snap,inc.tj.numbersnap.screens,Brain & Puzzle,0.0,Malicious,1.0
Trap!,com.mattwach.trap2,Casual,0.0,Malicious,1.0
Mini Golf'Oid,net.pierrox.mini_golfoid.ext_course.beach_tour,Arcade & Action,0.0,Malicious,1.0
The Mage Tower,own_mage.com,Casual,0.0,Malicious,1.0
Personaje Bicentenario,com.latinomobile.bicentenario.avatar,Casual,0.0,Malicious,1.0
Tower of Hanoi,com.kuadrus.hanoi,Brain & Puzzle,0.0,Malicious,1.0
Board Tic Tac Toe,com.leadapps.android.TicTacToeDemo,Brain & Puzzle,0.0,Malicious,1.0
3D Turtle,org.tenjin.wallpaper9988172,Casual,0.0,Malicious,1.0
"Beer,Please!",com.gappli.beerplease,Casual,0.0,Malicious,1.0
Jumpin' Math Jam,com.appdev.jmj,Brain & Puzzle,0.0,Malicious,1.0
SameGame,com.toast.samegame,Brain & Puzzle,0.0,Malicious,1.0
Space Trader,com.blackcatslab.spacetrader,Arcade & Action,0.0,Malicious,1.0
Maze Trap,jcas.MazeTrap,Brain & Puzzle,0.0,Malicious,1.0
Gragger,org.drfischer.android.gragger,Casual,0.0,Malicious,1.0
Lettergories,com.sigal.lettergories,Brain & Puzzle,0.0,Malicious,1.0
STRESS,com.bccomputing.stressball.lite,Brain & Puzzle,0.0,Malicious,1.0
Mathetrainer Trial,Mathe.Trainer.Trial,Brain & Puzzle,0.0,Malicious,1.0
Arrogant Tic Tac Toe,j.numerical.arrogant,Casual,0.0,Malicious,1.0
Trap!,com.mattwach.trap2,Casual,0.0,Malicious,1.0
Turkey for Thanksgiving FREE,zombiemintgames.com.turkeyfree,Casual,0.0,Malicious,1.0
Strauss-Kahn Traps,com.quaysys.DemoSKahn,Arcade & Action,0.0,Malicious,1.0
VOLS,com.vols,Arcade & Action,0.0,Malicious,1.0
CardShark,com.easy8.cardshark,Cards & Casino,0.0,Malicious,1.0
Texas Touch'em,net.aharm.android,Cards & Casino,0.0,Malicious,1.0
Treasure Hunt (Free),de.pajesystems.treasurehunt,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe,tom.hello.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
Brain Trainer,brain.trainer,Brain & Puzzle,0.0,Malicious,1.0
Meier,com.frankmeyeredv.meier,Cards & Casino,0.0,Malicious,1.0
Alien Buildings,game.alienbuildings,Arcade & Action,0.0,Malicious,1.0
Logic Trap Demo,macrodev.logictrapfree,Brain & Puzzle,0.0,Malicious,1.0
Mojo GBA (Gameboy Advance Emu),com.momojo.gba,Arcade & Action,0.0,Malicious,1.0
Skatedroid AIR,air.no.agens.skatedroidair,Arcade & Action,0.0,Malicious,1.0
Tire Yard Panic Demo,com.scheffsblend.tireyarddemo,Arcade & Action,0.0,Malicious,1.0
Samurai Training,com.outbox.samuraitraining,Arcade & Action,0.0,Malicious,1.0
Towers of Hanoi,com.toh,Brain & Puzzle,0.0,Malicious,1.0
Knight Tour,com.persistent.game.knighttour,Brain & Puzzle,0.0,Malicious,1.0
Penguin Snowcap Challenge,com.wavecrestentertainment.penguinrace,Arcade & Action,0.0,Malicious,1.0
HeroBot Arcade,benudigital.herobot,Arcade & Action,0.0,Malicious,1.0
Penguin Snowcap Challenge,com.wavecrestentertainment.penguinrace,Arcade & Action,0.0,Malicious,1.0
XO War!,sohrakoff.cory.xow,Brain & Puzzle,0.0,Malicious,1.0
Two Corner OS1.5,application.two.corner.os15,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe,com.dbz.apps.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
Cupcake Taps,com.GameFramework,Casual,0.0,Malicious,1.0
Star Traders RPG Elite,com.corytrese.games.startraderselite,Arcade & Action,0.0,Malicious,1.0
Galatika Defense Lite,coderine.galatika.free,Arcade & Action,0.0,Malicious,1.0
Tic Tac Toe,tm.app.ticTacToe,Casual,0.0,Malicious,1.0
Mahjong Tower,com.droidcoders.DroidCodersMahjongTower,Brain & Puzzle,0.0,Malicious,1.0
Siren,com.progimax.siren,Casual,0.0,Malicious,1.0
Donut Taps,com.DonutTapsFramework,Casual,0.0,Malicious,1.0
Tic Tac Toe Tornado,com.solution18.com,Casual,0.0,Malicious,1.0
Turkey for Thanksgiving FULL,zombiemintgames.com.turkey,Casual,0.0,Malicious,1.0
Elemental Tower Defence,md.utm.Tower_Defence,Arcade & Action,0.0,Malicious,1.0
EarGame Tier 1,air.mobi.EarGame.EarGameTier1,Brain & Puzzle,0.0,Malicious,1.0
Texas Hold Em Odds,com.swensota.poker,Cards & Casino,0.0,Malicious,1.0
Beach Maki,appmyphone.beachMaki,Brain & Puzzle,0.0,Malicious,1.0
Starcraft Hotkey Trainer,xyik.creations.starcraft,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe Classic,com.meyn.android.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
Tic-Tac-Toe,wvcomnet.nefarious.tictactoe,Casual,0.0,Malicious,1.0
FUDGE Dice,org.thereisnoend.fudgedice,Casual,0.0,Malicious,1.0
S.Kid Challenger Training Kit,com.ss.android.skc.tk,Brain & Puzzle,0.0,Malicious,1.0
Miners Mobile Demo,com.frustaci.minersdemo,Brain & Puzzle,0.0,Malicious,1.0
Extreme Helicopter,com.heli,Arcade & Action,0.0,Malicious,1.0
Tic Tac Toe Game,tw.idv.tsaimh.OXGame,Brain & Puzzle,0.0,Malicious,1.0
Ace Roller Texas Hold'Em,net.handyx.texas,Cards & Casino,0.0,Malicious,1.0
Tunzamunny Slot Machine,com.phantomefx.tunzamunny,Cards & Casino,0.0,Malicious,1.0
Ocean Defense Lite,com.crouchingcow.oceandefenselite,Casual,0.0,Malicious,1.0
7 Little Words,com.blueoxtech.sevenlittlewords,Brain & Puzzle,0.0,Malicious,1.0
IHideUFind-Christmas,com.coeussys.IHideUFindChristmas,Casual,0.0,Malicious,1.0
Imperial Defence2 FREE,net.uworks.inishie2f,Arcade & Action,0.0,Malicious,1.0
Beach Maki Lite,appmyphone.beachmakilite,Brain & Puzzle,0.0,Malicious,1.0
Ninja Training I,com.toothpick.ninjatrainingi,Arcade & Action,0.0,Malicious,1.0
NeoTicTacToe,jp.co.seraku.android.ttt,Brain & Puzzle,0.0,Malicious,1.0
Smart Tic Tac Toe,com.k.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
Ball Game Two,air.com.adobe.example.Ball_Game_Two,Casual,0.0,Malicious,1.0
XO Advanced Lite,game.xo,Brain & Puzzle,0.0,Malicious,1.0
Racing Car Madness,com.racingcarmadness,Racing,0.0,Malicious,1.0
PortalKeeper LITE,por.portalkeeperlite,Arcade & Action,0.0,Malicious,1.0
Challenge Words Pack,com.applimobile.wordpack1,Brain & Puzzle,0.0,Malicious,1.0
Lizardry,com.reflectivelayer.lizardry,Arcade & Action,0.0,Malicious,1.0
Have you ever seen a Moose?,com.jafs.moosegame,Casual,0.0,Malicious,1.0
Hanoi Towers,com.hanoi,Brain & Puzzle,0.0,Malicious,1.0
Fast Food Hero,es.tmapp.animacion.ffh,Arcade & Action,0.0,Malicious,1.0
PicaBoo,com.caj.picaboo,Brain & Puzzle,0.0,Malicious,1.0
Funny turtle,com.nbscoder,Casual,0.0,Malicious,1.0
Circlograph,org.vmlinuz.circlograph,Casual,0.0,Malicious,1.0
Space Track Tower Defense Lite,scompiler.games.spacetrackdemo,Arcade & Action,0.0,Malicious,1.0
Tower of Hanoi,kyp.toh,Casual,0.0,Malicious,1.0
Animals Memo,air.pl.mtjk.animalsMemo,Brain & Puzzle,0.0,Malicious,1.0
???????????????????????????,net.commseed.NangokuSP,Cards & Casino,0.0,Malicious,1.0
Bug Defense,com.mobl7.bugd,Arcade & Action,0.0,Malicious,1.0
Kniffel,com.binteraktive.kniffel,Cards & Casino,0.0,Malicious,1.0
Solitaire,com.kmagic.solitaire,Cards & Casino,0.0,Malicious,1.0
Heku Series Trivia 1 and 2,hekuseries.trivia,Brain & Puzzle,0.0,Malicious,1.0
Droplets TV,com.ximad.dropletstv,Brain & Puzzle,0.0,Malicious,1.0
Poker Odds Evaluator,org.jfedor.pokeroddsevaluator,Cards & Casino,0.0,Malicious,1.0
Tic Tac Toe,com.apps4cause.tictactoe.activities,Casual,0.0,Malicious,1.0
Trouser Trouble Summer Demo,beril.mootor.ttsummerdemo,Arcade & Action,0.0,Malicious,1.0
Win At Texas HoldEm Ebook,com.EBeuvaliers.winattexasholdemebook,Cards & Casino,0.0,Malicious,1.0
Towers In Enferno Gold,com.tgold1,Arcade & Action,0.0,Malicious,1.0
Syrmia Tower Defense Demo,com.TDDemoPak,Arcade & Action,0.0,Malicious,1.0
Mummy Puzzle,vyv.games.mummypuzzle,Brain & Puzzle,0.0,Malicious,1.0
Tattoo Mania,com.hg.tattoomaniavanilla,Arcade & Action,0.0,Malicious,1.0
Puzzlers! Free,com.davidnixon.puzzlersfree,Brain & Puzzle,0.0,Malicious,1.0
Tilt: Executive Toy,com.iconicapps.tiltp,Brain & Puzzle,0.0,Malicious,1.0
"Tic Tac Toe, X and O",com.androidappheads.tictactoe.activities,Casual,0.0,Malicious,1.0
Ice Cream Madness,org.IcecreamDriver,Arcade & Action,0.0,Malicious,1.0
The Mage Tower Demo,com.tmtdemo,Casual,0.0,Malicious,1.0
Cross Court Tennis,com.RefinedGames.CrossCourtTennis,Sports Games,0.0,Malicious,1.0
Turtley Awesome,com.turtleyawesome,Casual,0.0,Malicious,1.0
Stock Market Crash,com.andrewdev.stock.activity,Casual,0.0,Malicious,1.0
TicTacToe BETA,com.jbrooksuk.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
Gangs of Toy City 3D Full,games.GangsToyCityFull,Arcade & Action,0.0,Malicious,1.0
Sprinkle,com.mediocre.sprinkle,Brain & Puzzle,0.0,Malicious,1.0
CADENCE Calc,jp.nejicy.cadence,Sports Games,0.0,Malicious,1.0
Virus Expansion,biz.tz.game,Brain & Puzzle,0.0,Malicious,1.0
Misho Tic Tac Toe,misho.tictac,Brain & Puzzle,0.0,Malicious,1.0
Tunzamunny Slot Machine,com.phantomefx.tunzamunny,Cards & Casino,0.0,Malicious,1.0
ZenDice HD  (Tablet),dk.endgame.zendicehd,Casual,0.0,Malicious,1.0
TR Ratios,com.easypowertech.trratios1,Racing,0.0,Malicious,1.0
Sandblaster,com.loganh.sandblaster,Casual,0.0,Malicious,1.0
DSK's trap,timeflux.piegedsk_demo,Casual,0.0,Malicious,1.0
Shape Safari,com.spelunkcomputing.shapesafari,Brain & Puzzle,0.0,Malicious,1.0
Flying Pirates Deluxe,com.playcolors.flyingpiratesdeluxe,Arcade & Action,0.0,Malicious,1.0
CubeBattle,com.maiorov.games.cubes,Brain & Puzzle,0.0,Malicious,1.0
Star Traders RPG Elite,com.corytrese.games.startraderselite,Arcade & Action,0.0,Malicious,1.0
Factory Toy,com.mobity.toyfactoryW,Arcade & Action,0.0,Malicious,1.0
Addictive Railroads,AddictiveRailRoads.com,Brain & Puzzle,0.0,Malicious,1.0
The Plateau,com.sourcebits.plateau,Brain & Puzzle,0.0,Malicious,1.0
Tower Defense,com.towserdefense,Arcade & Action,0.0,Malicious,1.0
Infinity SHURIKEN,kawasaki.com,Casual,0.0,Malicious,1.0
3D Tower,org.tenjin.wallpaper88229,Sports Games,0.0,Malicious,1.0
Monte Carlo Texas Hold'em,faj.holdem,Cards & Casino,0.0,Malicious,1.0
Star Traders RPG,com.corytrese.games.startraders,Arcade & Action,0.0,Malicious,1.0
Syrmia Tower Defense Demo,com.TDDemoPak,Arcade & Action,0.0,Malicious,1.0
Math Tac Toe,com.praxmi.MathTacToe,Brain & Puzzle,0.0,Malicious,1.0
The Most Magical 8-Ball of All,air.TheMostMagical8BallofAll,Arcade & Action,0.0,Malicious,1.0
Hong Kong Cafe,beejing.com.hkcafe.en,Casual,0.0,Malicious,1.0
FlyMonkey Twenty Four,com.gmail.flymonkeycal24,Cards & Casino,0.0,Malicious,1.0
FGG Unzipper,com.fgg.UnzipperFull,Arcade & Action,0.0,Malicious,1.0
HD Hidden Objects â€“ Playground,air.Playground,Brain & Puzzle,0.0,Malicious,1.0
DUCK vs BP,com.ximad.duck,Arcade & Action,0.0,Malicious,1.0
iPizza Shop,skypizza.com,Brain & Puzzle,0.0,Malicious,1.0
Solitaire MegaPack,com.tesseractmobile.solitairemulti,Cards & Casino,0.0,Malicious,1.0
PentominoDemo,pentaminodemo.android.crazyprojects.ru,Brain & Puzzle,0.0,Malicious,1.0
C-Sharply Music Trainer,com.bumbleskunk.csharplyfull,Brain & Puzzle,0.0,Malicious,1.0
Tower of Hanoi,johan.moller.towerofhanoi,Brain & Puzzle,0.0,Malicious,1.0
Vectron Retro Arcade,benudigital.vectron,Arcade & Action,0.0,Malicious,1.0
Claustrum,com.BUKsAPPs.claustrum2.free,Arcade & Action,0.0,Malicious,1.0
FruitPocalypse Tower Defense,com.sammdesmond.towerdefense,Arcade & Action,0.0,Malicious,1.0
Pit Crew Combine FREE,org.cocos2dx.PitCrewCombine,Racing,0.0,Malicious,1.0
Pocket Speedos,com.vbnl.weloveapps.android.speedcontrol,Racing,0.0,Malicious,1.0
Dooz (yet another Tic Tac Toe),org.shams.sample.dooz,Brain & Puzzle,0.0,Malicious,1.0
Tic-tac-toe,com.abcom.TicTacToe,Brain & Puzzle,0.0,Malicious,1.0
Fun-Putt Mini Golf Lite,com.selticeapps.funfunminigolflite,Sports Games,0.0,Malicious,1.0
TAG OF UO AND SKELETON,jp.uoskeleton,Casual,0.0,Malicious,1.0
Clean Up!,org.ty.games,Casual,0.0,Malicious,1.0
Walkabout,com.base2.walkaboutb,Brain & Puzzle,0.0,Malicious,1.0
Tic Tac Toe!,com.readonly.tictactoe,Brain & Puzzle,0.0,Malicious,1.0
ThrottleCopter,com.throttlecopter,Arcade & Action,0.0,Malicious,1.0
Avoid A Ball,com.mindsplatdesign.avoidaball,Arcade & Action,0.0,Malicious,1.0
Tw!sted,com.hbapps.Twisted,Arcade & Action,0.0,Malicious,1.0
tic tac toe,tobydear.games,Brain & Puzzle,0.0,Malicious,1.0
Four Dimensional Tic-Tac-Toe,code.fourDTicTacToe,Brain & Puzzle,0.0,Malicious,1.0
Reaktion,com.gp.amdroid.games.reaktion,Arcade & Action,0.0,Malicious,1.0
Slosh,toy.liquidmadness,Casual,0.0,Malicious,1.0
"YONE GAME, Shake or Blow",jp.co.aitia.android.YoneGame,Casual,0.08045744357858516,Malicious,0.9195425564214148
Balloonimals,com.Balloonimals,Casual,0.08045744357858516,Malicious,0.9195425564214148
My Dog My Room,jp.pascal.mydogmyroom,Casual,0.08652970347130856,Malicious,0.9134702965286914
Torture Villain,dowill.hitSmallGuy,Casual,0.08652970347130856,Malicious,0.9134702965286914
Tic-Tac-Toe with other telepho,com.nokedi.tictactoe,Brain & Puzzle,0.08922848564585228,Malicious,0.9107715143541477
Tap Attack Toe 2,air.TapAttackToe2,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Samurai II: Vengeance,com.madfingergames.SamuraiIIAll,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
All Clear,air.AllClear,Brain & Puzzle,0.08986944641230644,Malicious,0.9101305535876936
Tap Attack Toe,air.TapAttackToe,Casual,0.08986944641230644,Malicious,0.9101305535876936
Samurai II: Vengeance THD,com.madfingergames.SamuraiII,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Mau Mau (card game),com.lonelycatgames.MauMau,Cards & Casino,0.08986944641230644,Malicious,0.9101305535876936
BowQuest: PandaMania!,com.fizzpow.BowQuestPM,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Samurai II: Vengeance,com.madfingergames.SamuraiIIAll,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Baskin Ice 131,net.nalbam.baskinice131,Casual,0.08986944641230644,Malicious,0.9101305535876936
DiscoTech,com.d7.discotech,Brain & Puzzle,0.08986944641230644,Malicious,0.9101305535876936
Long Tongue,air.LongTongue,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Defensoid,com.defensoid,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Fukushima the Game,com.tefftekk.fukushima,Casual,0.08986944641230644,Malicious,0.9101305535876936
The Towers of Cedrick,com.rampantmango.towersofcedrick,Brain & Puzzle,0.08986944641230644,Malicious,0.9101305535876936
Samurai II: Vengeance THD,com.madfingergames.SamuraiII,Arcade & Action,0.08986944641230644,Malicious,0.9101305535876936
Mission Cobra Strike,com.mc,Arcade & Action,0.09530074553857572,Malicious,0.9046992544614243
Tic Tac Toe,com.mobiloids.tictacktoe,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Golden Goal! Football Quiz,com.quiz.football,Sports Games,0.09530074553857572,Malicious,0.9046992544614243
eyeP.tv FC Bayern Quiz 2010/11,tv.eyep.fcbquiz,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Blood Hustle Free Online RPG,com.tekkogames.bloodhustle,Casual,0.09530074553857572,Malicious,0.9046992544614243
Brain Strain 2 Lite,com.openbit.android.brainfree,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Golf Training Recorder,com.sawa.gtr,Sports Games,0.09530074553857572,Malicious,0.9046992544614243
World Disasters (Keys),com.tearn.kwhonature,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Kid Musical Toys,com.xidea.KidMusicalToys,Casual,0.09530074553857572,Malicious,0.9046992544614243
Tractor Beam,com.longleggedfly.tractorbeamdemo,Arcade & Action,0.09530074553857572,Malicious,0.9046992544614243
infeCCt FREE,com.hg.infecctfree,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Bicycle Proverb,com.risho.BicycleProverb,Sports Games,0.09530074553857572,Malicious,0.9046992544614243
Tractor Series Pairs,org.ap.tractorpairs2,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
PocketWin Roulette,com.pocketwin.Roulette,Cards & Casino,0.09530074553857572,Malicious,0.9046992544614243
France Puzzle,com.xidea.SceneryPuzzle.France,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
Tic Tac Toe,com.icrwebagency.tictactoe,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
PapiRiver,net.sunflat.android.papiriver,Arcade & Action,0.09530074553857572,Malicious,0.9046992544614243
Dice,com.kiki.kiki.a35,Casual,0.09530074553857572,Malicious,0.9046992544614243
Toys Memory,com.mobiloids.softtoy,Brain & Puzzle,0.09530074553857572,Malicious,0.9046992544614243
The Rescue of Ginger,com.lynandline.ginger,Casual,0.09530074553857572,Malicious,0.9046992544614243
Coin Panda,com.wanmei.ruiling.tuijinbi,Casual,0.09530074553857572,Malicious,0.9046992544614243
Bull Rush,pl.netox.bullrush,Arcade & Action,0.09530074553857572,Malicious,0.9046992544614243
Pocket Speedos AdVersion,com.vbnl.weloveapps.android.speedcontrol_ad,Racing,0.09530074553857572,Malicious,0.9046992544614243
Battle Submarine Lite,discrea.submarinelite,Casual,0.09530074553857572,Malicious,0.9046992544614243
Train with Ninja,com.ninja.with.training,Casual,0.09530074553857572,Malicious,0.9046992544614243
Last Stand,laststand.main,Arcade & Action,0.09530074553857572,Malicious,0.9046992544614243
Fat Ball Lite (1 or 2 Player),com.hangfire.fatballlite,Sports Games,0.09530074553857572,Malicious,0.9046992544614243
Moo Box,com.kodexo.moobox,Casual,0.09530074553857572,Malicious,0.9046992544614243
