App,Package,Category,BaselinePrivacyScore,TrueLabel,Disagreement
Battery Percentage Notifier,com.incorporateapps.battery,Business,0.0,Malicious,1.0
Simple Task Manager Plus,com.grprado.android.stmp,Productivity,0.0,Malicious,1.0
Apps Organizer,com.google.code.appsorganizer,Tools,0.0,Malicious,1.0
Shorcut,fr.migo.kit.plugin.shortcut,Tools,0.0,Malicious,1.0
"WalkMeter:PaceCounter,Distance",com.ninesoft.pedometer,Tools,0.0,Malicious,1.0
Default Browser Selector,com.tarzanapp.DefaultBrowserSelector,Tools,0.0,Malicious,1.0
Taiwan Lotto Four Star,irdc.four_star,Tools,0.0,Malicious,1.0
Stock Trade Analysis,com.goldstarapp.stock.analysis,Finance,0.0,Malicious,1.0
UltraChron Stopwatch Lite,spinninghead.talkingstopwatchlite,Tools,0.0,Malicious,1.0
Horsepower Calculator,com.mtar.horsepower1,Tools,0.0,Malicious,1.0
alOBD 96-01 Subaru 2.5 Mode$06,com.al.obd2.content.C,Tools,0.0,Malicious,1.0
Tray notes,ru.human.notification,Tools,0.0,Malicious,1.0
Catch a Tiger,com.eenymeeny,Tools,0.0,Malicious,1.0
Dimensional Calculator,com.senecacreeksoftware.dimensionalcalculator,Tools,0.0,Malicious,1.0
LightSaver Saves Battery,pena.lsaver,Productivity,0.0,Malicious,1.0
Ukrainian for GOKeyboard,com.jb.gokeyboard.langpack.uk,Tools,0.0,Malicious,1.0
Car Volume Adjuster,com.greatbytes.carvolume,Tools,0.07742131363222345,Malicious,0.9225786863677765
My Cell Tower,com.test.whereiscelltower4,Tools,0.07742131363222345,Malicious,0.9225786863677765
GPS Speed Graph,jp.keiy.android.gpsspeedgraph,Tools,0.07742131363222345,Malicious,0.9225786863677765
Battery Widget,com.geekyouup.android.widgets.battery,Productivity,0.07742131363222345,Malicious,0.9225786863677765
Handy Construction Calculators,com.sidetop.constructioncalc,Productivity,0.07742131363222345,Malicious,0.9225786863677765
Big Red Zebra (Dresden) Beta,sharpmind.qf.Dresden.A,Productivity,0.07742131363222345,Malicious,0.9225786863677765
Timezone Converter,com.CharlieSoftware.TimezoneConverter,Productivity,0.07742131363222345,Malicious,0.9225786863677765
Speedometer Pro,com.hodelapps.speedometer_pro,Tools,0.07742131363222345,Malicious,0.9225786863677765
LunaSolCal Widgets,com.vvse.lunasolcalwidgets,Tools,0.07742131363222345,Malicious,0.9225786863677765
MTSU Interactive Map,com.jacobbeu.mtsuinteractivemap,Tools,0.07742131363222345,Malicious,0.9225786863677765
Landscape & Garden Calculators,com.sidetop.landscapecalc,Productivity,0.07742131363222345,Malicious,0.9225786863677765
Handy Construction Calculators,com.sidetop.constructioncalc,Productivity,0.07742131363222345,Malicious,0.9225786863677765
CB Speedometer,hu.combase.android.cbspeedometer,Tools,0.07742131363222345,Malicious,0.9225786863677765
Trading Diary,net.forexca.tradingdiary.activity,Finance,0.07772492662685962,Malicious,0.9222750733731404
Taskbar in Android Pro,com.ayelectronics.WindowsTaskbarPro,Tools,0.07772492662685962,Malicious,0.9222750733731404
Flow.app lite,air.de.candylandstudios.flowlite,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Link2SD,com.buak.Link2SD,Tools,0.07772492662685962,Malicious,0.9222750733731404
Wolf WiFi Pro,com.enterprisingapps.android.wolfwifipro,Tools,0.07772492662685962,Malicious,0.9222750733731404
Mandelbrot,com.tk.android.mandelbrotapp,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
AndExplorer,lysesoft.andexplorer,Tools,0.07772492662685962,Malicious,0.9222750733731404
TI-58C/59 Calculator Emulator,nz.gen.geek_central.ti5x,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Skatblock,de.maxmaurer.android.skatblock2,Tools,0.07772492662685962,Malicious,0.9222750733731404
Form Builder,net.tsapps.formBuilder,Productivity,0.07772492662685962,Malicious,0.9222750733731404
aBattMV,com.pocketengineer.aBattMV,Productivity,0.07772492662685962,Malicious,0.9222750733731404
HardCashTracker,de.maxmaurer.hardcashtracker,Finance,0.07772492662685962,Malicious,0.9222750733731404
Business Emergency Checklist,PA.ECL,Business,0.07772492662685962,Malicious,0.9222750733731404
Carango Pro,br.com.carango.pro,Finance,0.07772492662685962,Malicious,0.9222750733731404
AndroSS,net.tedstein.AndroSS,Tools,0.07772492662685962,Malicious,0.9222750733731404
Image Resizer Pro,com.dnsdojo.mokkouyou.android.image.pro,Tools,0.07772492662685962,Malicious,0.9222750733731404
VoIP Calculator,org.dev.and.voipcal,Productivity,0.07772492662685962,Malicious,0.9222750733731404
SD Maid,eu.thedarken.sdm,Tools,0.07772492662685962,Malicious,0.9222750733731404
RC Battery Log,com.androidwonderland.rcbatterylog,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Blackmoon AttachSave Gopher,com.blackmoonit.AttachSave.gopher,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
Bluetooth??????????????????????????????????????????,jp.co.elecom.elewnn,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
PenSupremacy for Tablets,com.apking.ultipen,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Lowest Price Finder:@UnitPrice,com.ninesoft.lpf1,Tools,0.07772492662685962,Malicious,0.9222750733731404
Link2SD,com.buak.Link2SD,Tools,0.07772492662685962,Malicious,0.9222750733731404
tiny Lisp ISLisproid,info.gomi.android.lisp.islisp,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
Quick Note sticky note widget,com.movinapp.quicknote,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Melon,com.mikedg.android.melon,Productivity,0.07772492662685962,Malicious,0.9222750733731404
List It Plus (Todo list),com.bantambytes.android.app.listitplus,Productivity,0.07772492662685962,Malicious,0.9222750733731404
OI File Manager,org.openintents.filemanager,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Data counter widget,com.roysolberg.android.datacounter,Tools,0.07772492662685962,Malicious,0.9222750733731404
Send to SD card,ru.gelin.android.sendtosd,Tools,0.07772492662685962,Malicious,0.9222750733731404
Taskbar in Android,com.ayelectronics.WindowsTaskbar,Tools,0.07772492662685962,Malicious,0.9222750733731404
aKitchenExhaust,com.pocketEngineer.aKitchenExhaust,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Amortization Calculator,tm.app.amortizationCalculator,Finance,0.07772492662685962,Malicious,0.9222750733731404
Hakuban Lite,jp.android.tk.dwboardLite,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Hanwool2 Korean IME,net.airplanez.hanwool2,Tools,0.07772492662685962,Malicious,0.9222750733731404
Tower Raiders 2 Trainer,de.kalkov.tr2trainer,Tools,0.07772492662685962,Malicious,0.9222750733731404
Kitchen Timer,com.leinardi.kitchentimer,Tools,0.07772492662685962,Malicious,0.9222750733731404
EZ Cart,idiomatik.EZCart,Finance,0.07772492662685962,Malicious,0.9222750733731404
gEditor,satoshi.gEditor,Tools,0.07772492662685962,Malicious,0.9222750733731404
Skitch,com.evernote.skitch,Productivity,0.07772492662685962,Malicious,0.9222750733731404
TimeZone Fixer (ROOT),com.force.timezonefixer,Tools,0.07772492662685962,Malicious,0.9222750733731404
TU maternit?? paternit??,it.mp.codicileggi.libri.tupaternita,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Notepad,bander.notepad,Tools,0.07772492662685962,Malicious,0.9222750733731404
Mockups Lite for Android,com.welant.mockups.lite,Productivity,0.07772492662685962,Malicious,0.9222750733731404
eSpeak for Android,com.marvin.espeak,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
NFC Gears,com.restock.nfcgears,Tools,0.07772492662685962,Malicious,0.9222750733731404
CASIO FX-602P Calculator,net.sourceforge.uiq3.fx602p,Productivity,0.07772492662685962,Malicious,0.9222750733731404
FDNY Scheduler,com.QuiteHypnotic.NewYorkCalendar,Productivity,0.07772492662685962,Malicious,0.9222750733731404
3G Watchdog,net.rgruet.android.g3watchdog,Tools,0.07772492662685962,Malicious,0.9222750733731404
Hakuban,jp.android.tk.dwboard,Productivity,0.07772492662685962,Malicious,0.9222750733731404
MyInternetSecurity Pro,com.perlapps.MyInternetSecurity,Tools,0.07772492662685962,Malicious,0.9222750733731404
Energy monitoring of house,fi.jonttesandroid.houseenergy,Finance,0.07772492662685962,Malicious,0.9222750733731404
AnPIFile,com.fannsoftware.pifile,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Top Secret Picture Pro,feipeng.ultimatesecret1paid,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Car Maintenance Reminder Pro,com.cooloy.OilChangeSchedulePro,Tools,0.07772492662685962,Malicious,0.9222750733731404
Mockups for Android,com.welant.mockups,Productivity,0.07772492662685962,Malicious,0.9222750733731404
FileLock,com.webolicus.filelock,Productivity,0.07772492662685962,Malicious,0.9222750733731404
eSound ????????? ????????????,com.domobile.esound,Tools,0.07772492662685962,Malicious,0.9222750733731404
Filight RW,com.encomit.apps.filightrw,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Georgian fonts installer,org.herrlado.geofonts,Tools,0.07772492662685962,Malicious,0.9222750733731404
Root Explorer (File Manager),com.speedsoftware.rootexplorer,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Rabatt und MwSt Rechner,TK_App.MwSt2_Rechner,Business,0.07772492662685962,Malicious,0.9222750733731404
5iveStar ???????????????,net.tkfactory.android.fivestar.management,Productivity,0.07772492662685962,Malicious,0.9222750733731404
File Station Tablet,com.farago.filestationtablet,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Carango,br.com.carango,Finance,0.07772492662685962,Malicious,0.9222750733731404
Energy monitoring of house Ful,fi.jonttesandroid.houseenergyfull,Finance,0.07772492662685962,Malicious,0.9222750733731404
eInstall ?????????,com.domobile.einstaller,Tools,0.07772492662685962,Malicious,0.9222750733731404
SecretMail,com.chromosapiens.secretmail,Productivity,0.07772492662685962,Malicious,0.9222750733731404
CRKO Commander,cc.com,Tools,0.07772492662685962,Malicious,0.9222750733731404
Doc Converter,cz.awk.android.docconv,Tools,0.07772492662685962,Malicious,0.9222750733731404
TU Immigrazione,it.mp.codicileggi.libri.immigrazione,Productivity,0.07772492662685962,Malicious,0.9222750733731404
eUninstall ?????????,com.domobile.euninstall,Tools,0.07772492662685962,Malicious,0.9222750733731404
Kingsoft Office Key (English),cn.wps.mofficekey_eng,Business,0.07772492662685962,Malicious,0.9222750733731404
Jota Text Editor,jp.sblo.pandora.jota,Tools,0.07772492662685962,Malicious,0.9222750733731404
PaSTE,za.co.hawkiesza.honeydocs,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Log Toaster,com.huewu.apps.logtoaster,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
Flexi Time Tracker,com.barry.android,Business,0.07772492662685962,Malicious,0.9222750733731404
Chore Checklist,com.dotnetideas.chorechecklistfull,Productivity,0.07772492662685962,Malicious,0.9222750733731404
Fractal,com.tk.android.fractalapp,Libraries & Demo,0.07772492662685962,Malicious,0.9222750733731404
Jeannie,com.pannous.voice.actions.free,Tools,0.9198461694160509,Benign,0.9198461694160509
FlashLight and SecurityBuzzer,jp.mediba.android.prayforjapan,Tools,0.08045744357858516,Malicious,0.9195425564214148
RingGuard,com.x475aws.android.ringguard,Tools,0.08045744357858516,Malicious,0.9195425564214148
Volume Locker,com.hourdb.volumelocker,Tools,0.08045744357858516,Malicious,0.9195425564214148
flashlight mirror,sonjoy.FlashMirror,Tools,0.08045744357858516,Malicious,0.9195425564214148
Mirror For Samsung Galaxy S2,com.zeobo.android.paidmirror,Tools,0.08045744357858516,Malicious,0.9195425564214148
Visidon AppLock Plus,visidon.AppLockPlus,Tools,0.08045744357858516,Malicious,0.9195425564214148
Device Name & Features Info,di.app,Tools,0.08045744357858516,Malicious,0.9195425564214148
Strandroidoboscope,com.pet.strandioboscope,Tools,0.08045744357858516,Malicious,0.9195425564214148
LED Light,jp.picolyl.led_light,Tools,0.08045744357858516,Malicious,0.9195425564214148
TeslaLED Flashlight,com.teslacoilsw.flashlight,Tools,0.08045744357858516,Malicious,0.9195425564214148
Swiss Army Knife,com.digital_and_dreams.android.swiss_army_knife,Tools,0.08045744357858516,Malicious,0.9195425564214148
Phono,com.infonetservice.phono,Tools,0.08956583341767027,Malicious,0.9104341665823297
Speakerphone Control,com.matthew.rice,Tools,0.08956583341767027,Malicious,0.9104341665823297
Exchange by TouchDown Key,com.nitrodesk.touchdownpro,Business,0.08956583341767027,Malicious,0.9104341665823297
Construction Master 5,com.calculated.laurene4050,Tools,0.08956583341767027,Malicious,0.9104341665823297
ConcreteCalc Pro,com.calculated.laurene4225,Tools,0.08956583341767027,Malicious,0.9104341665823297
ConcreteCalc Pro,com.calculated.laurene4225,Tools,0.08956583341767027,Malicious,0.9104341665823297
Hold Holic,riverth.holdholic,Tools,0.08956583341767027,Malicious,0.9104341665823297
VoiceMail SpeakerPhone,com.pants.android.vs,Tools,0.08956583341767027,Malicious,0.9104341665823297
Feet and Inches Calculator,air.FeetInchesCalc,Productivity,0.08956583341767027,Malicious,0.9104341665823297
Construction Master Pro,com.hydrix.laurene,Tools,0.08956583341767027,Malicious,0.9104341665823297
Pitaka Password Wallet,com.lagnada.android.boknoy,Productivity,0.08956583341767027,Malicious,0.9104341665823297
Ultra Measure Master,com.calculated.laurene8025,Tools,0.08956583341767027,Malicious,0.9104341665823297
App Lock II Widget Trial,net.xdevelop.protector3_t,Business,0.08956583341767027,Malicious,0.9104341665823297
HeavyCalc Pro,com.calculated.laurene4325,Tools,0.08956583341767027,Malicious,0.9104341665823297
Hack Me If You Can (medium),de.bulling.hackme.medium,Libraries & Demo,0.08956583341767027,Malicious,0.9104341665823297
Auto Call Drop,com.echlab.autocalldrop,Tools,0.08956583341767027,Malicious,0.9104341665823297
Cat Play LWP!,com.accesslane.livewallpaper.laserpointercat,Productivity,0.08956583341767027,Malicious,0.9104341665823297
Titanium Backup PRO Key ??? root,com.keramidas.TitaniumBackupPro,Tools,0.08956583341767027,Malicious,0.9104341665823297
SOS Whistle,jp.co.comp.android.whistle,Tools,0.09530074553857572,Malicious,0.9046992544614243
SNMP Manager,jp.ymatsumoto.snmpmanager,Tools,0.09530074553857572,Malicious,0.9046992544614243
Time Manager,chuizio.tm,Tools,0.09530074553857572,Malicious,0.9046992544614243
Option Pain Calculator,com.mobisoftapps.optionpaincalc,Finance,0.09530074553857572,Malicious,0.9046992544614243
Verificare RCA,com.dan,Tools,0.09530074553857572,Malicious,0.9046992544614243
Forklift Finder,com.phl.forkliftfinder,Business,0.09530074553857572,Malicious,0.9046992544614243
SOS Whistle,jp.co.comp.android.whistle,Tools,0.09530074553857572,Malicious,0.9046992544614243
Ava FX Trader,ava.trader,Finance,0.09530074553857572,Malicious,0.9046992544614243
NestPlus,air.NestPlus,Finance,0.09530074553857572,Malicious,0.9046992544614243
CPU_Test_Speed_PrimeNumber,com.CPUspeedPrimeNumber,Tools,0.09530074553857572,Malicious,0.9046992544614243
Campbell Ford Lincoln,com.automotiontv.campbellfordlincoln,Business,0.09530074553857572,Malicious,0.9046992544614243
?????????~?????? ?????????????????????,com.tt.bugua,Business,0.09530074553857572,Malicious,0.9046992544614243
T.T. MemoPad,com.thinkingtortoise.ttmemopad,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Indicadores Econ??micos Chile,com.infoaccion.indicadores,Finance,0.09530074553857572,Malicious,0.9046992544614243
E*TRADE Mobile Pro,com.etrade.mobilepro.activity,Finance,0.09530074553857572,Malicious,0.9046992544614243
Suivi de colis,tk.deltandroid.suivicolis,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Smart Office,com.picsel.tgv.app.ue2fileviewer,Business,0.09530074553857572,Malicious,0.9046992544614243
M????teri Hizmetleri,tr.gen.hyper.musterihizmetleri,Tools,0.09530074553857572,Malicious,0.9046992544614243
ABN AMRO Mobiel Bankieren,com.abnamro.nl.mobile.payments,Finance,0.09530074553857572,Malicious,0.9046992544614243
The jaXed Mash,com.jaxed.mash.Android,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Stock Market Trading Tools,appinventor.ai_viana_octavio.Stock_Evaluation_free,Finance,0.09530074553857572,Malicious,0.9046992544614243
My Taiwan Invoice for Free,tomkuo139.com.uniInvoice.free,Finance,0.09530074553857572,Malicious,0.9046992544614243
Pachube Widget (Official),com.pachube.pachubewidget,Tools,0.09530074553857572,Malicious,0.9046992544614243
HydroLogics' Units Converter,appinventor.ai_AMSheer.UnitConverter,Productivity,0.09530074553857572,Malicious,0.9046992544614243
MemCalc,com.bahiaWare.android.memCalc,Tools,0.09530074553857572,Malicious,0.9046992544614243
Advanced Task Killer,com.rechild.advancedtaskkiller,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Usage Timelines Free,com.als.usagetimelines,Tools,0.09530074553857572,Malicious,0.9046992544614243
Space Age Federal Credit Union,com.spaceagefcu,Finance,0.09530074553857572,Malicious,0.9046992544614243
Exchange Rates,net.xelnaga.exchanger,Finance,0.09530074553857572,Malicious,0.9046992544614243
Smart Copy Free,com.basvsoft.smartbuffer.admob,Tools,0.09530074553857572,Malicious,0.9046992544614243
Hiragana Widget,com.fc2.web.otterfactory.turtle.ja,Tools,0.09530074553857572,Malicious,0.9046992544614243
Romanian currency,com.androider.cursvalutar,Finance,0.09530074553857572,Malicious,0.9046992544614243
Mansour Dental Masters,com.trafficforcetech.mansour,Business,0.09530074553857572,Malicious,0.9046992544614243
BioWallet2Browser,com.mobbeel.cloud,Tools,0.09530074553857572,Malicious,0.9046992544614243
Update My Apps,com.ugs.app.updatemyapps,Tools,0.09530074553857572,Malicious,0.9046992544614243
Exto Capital DroidTrader,exto.trader,Finance,0.09530074553857572,Malicious,0.9046992544614243
Check Web Redirect,com.jamesots.android.checkredirect,Tools,0.09530074553857572,Malicious,0.9046992544614243
Formplast GmbH (TR),app.formplastgmbhtr.de,Business,0.09530074553857572,Malicious,0.9046992544614243
FluxIt,com.finnjohnsen.activity,Tools,0.09530074553857572,Malicious,0.9046992544614243
Currency Cashflow Machine APP,com.currencymachine,Business,0.09530074553857572,Malicious,0.9046992544614243
Insider's Guide: Forex Trading,com.koolappz.EP77703130001,Business,0.09530074553857572,Malicious,0.9046992544614243
ForexSageVideo,rm.sinn,Finance,0.09530074553857572,Malicious,0.9046992544614243
Gears of War 3 Handbook,com.GoWHandbook,Tools,0.09530074553857572,Malicious,0.9046992544614243
Emperor Financial,com.emp888.ui,Finance,0.09530074553857572,Malicious,0.9046992544614243
Overseer,sod.F5Droid,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Fantasy Football Trade Eval.,com.peschker.footballfantasy,Tools,0.09530074553857572,Malicious,0.9046992544614243
Verity CU,com.mfoundry.mb.android.mb_veritycu,Finance,0.09530074553857572,Malicious,0.9046992544614243
FOREXTrader for Android,com.forex.forextrader,Finance,0.09530074553857572,Malicious,0.9046992544614243
Torrent Funnel,com.ricktonoli.torrentfunnel,Tools,0.09530074553857572,Malicious,0.9046992544614243
ToothBrush,com.andromeda.toothbrush,Tools,0.09530074553857572,Malicious,0.9046992544614243
Credit Union Now! Ultimate Ed.,com.motorcitysoftware.creditunionnow,Finance,0.09530074553857572,Malicious,0.9046992544614243
GWT Mobile UI,com.gwtmobile.ui.kitchensink,Libraries & Demo,0.09530074553857572,Malicious,0.9046992544614243
Jobs in Ukraine,net.multipi.ajob,Business,0.09530074553857572,Malicious,0.9046992544614243
Eye Cinema Listings,com.dreamstep.wEye_Cinema,Tools,0.09530074553857572,Malicious,0.9046992544614243
World Factbook & Widget,tm.app.worldFactbook,Tools,0.09530074553857572,Malicious,0.9046992544614243
My Turkey Buddy,air.MyTurkeyBuddy,Tools,0.09530074553857572,Malicious,0.9046992544614243
Talk Fusion,com.dreamstep.wTalkFusion,Business,0.09530074553857572,Malicious,0.9046992544614243
AskDroid Desktop Search Widget,com.sadko.askdroid,Tools,0.09530074553857572,Malicious,0.9046992544614243
iTrader 8,com.dealingoffice.trader,Finance,0.09530074553857572,Malicious,0.9046992544614243
Battery Robo (Robo battery),com.uni_ty.battery_robo,Tools,0.09530074553857572,Malicious,0.9046992544614243
Aircraft Parts Finder,com.krn.mobile,Business,0.09530074553857572,Malicious,0.9046992544614243
Quantum FX Bot APP,com.quantumfxbot,Business,0.09530074553857572,Malicious,0.9046992544614243
WoW,com.Android.TornWOW,Tools,0.09530074553857572,Malicious,0.9046992544614243
Ringer Volume (scheduler),eu.ebak.www,Tools,0.09530074553857572,Malicious,0.9046992544614243
User Agent Switcher,com.benigumo.useragentswitcher,Tools,0.09530074553857572,Malicious,0.9046992544614243
Forge Remote,tk.headdetect.apps.mcforge.remote.pro,Tools,0.09530074553857572,Malicious,0.9046992544614243
Trend Collect Client USA,jp.ne.android.trendcollectclientusa,Tools,0.09530074553857572,Malicious,0.9046992544614243
Virtual Shopping Cart,org.kitos.android,Finance,0.09530074553857572,Malicious,0.9046992544614243
Sales Giant Training,com.custom.androidapps.salesgiant,Business,0.09530074553857572,Malicious,0.9046992544614243
AppBrain App Market,com.appspot.swisscodemonkeys.apps,Tools,0.09530074553857572,Malicious,0.9046992544614243
Android Web Platform,com.yestilo.awp,Tools,0.09530074553857572,Malicious,0.9046992544614243
City Trading,com.effectivesoft.citytrading,Finance,0.09530074553857572,Malicious,0.9046992544614243
ZuluTrade Widget,zulu.trade.widget,Finance,0.09530074553857572,Malicious,0.9046992544614243
Wikinvest Portfolio,com.wikinvest.wikinvest,Finance,0.09530074553857572,Malicious,0.9046992544614243
Tip Calculator by TradeFields,com.istockmanager,Finance,0.09530074553857572,Malicious,0.9046992544614243
Auto Loan Calculator,com.xinifynetworks.autoLoanCalculator,Finance,0.09530074553857572,Malicious,0.9046992544614243
Tjust,air.br.com.dnxi.Tjust,Tools,0.09530074553857572,Malicious,0.9046992544614243
Tow Truck Driver App,com.talax.towtruckdriver,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Alt??n ve D??viz,tr.gen.hyper.altindoviz,Finance,0.09530074553857572,Malicious,0.9046992544614243
Random Numbers Generator Pro,pawelz.Apps.Numbers.Generator,Tools,0.09530074553857572,Malicious,0.9046992544614243
Shr.tn  w/ twicca plugin,com.hamedabdelli.shrtn,Tools,0.09530074553857572,Malicious,0.9046992544614243
Swissquote,com.swissquote.android,Finance,0.09530074553857572,Malicious,0.9046992544614243
HVAC Quick Load,com.carmelsoft.HVACQuickLoad,Business,0.09530074553857572,Malicious,0.9046992544614243
STOCK'n RISK,com.labforecast.stocknrisk,Finance,0.09530074553857572,Malicious,0.9046992544614243
Snow Plow Bid Estimator,appinventor.ai_Gopherhaul.Snow_Plow_Estimator_2,Business,0.09530074553857572,Malicious,0.9046992544614243
BANK ON HOUSTON,air.BankHoston,Finance,0.09530074553857572,Malicious,0.9046992544614243
LED Clock,com.andronicus.ledclock,Tools,0.09530074553857572,Malicious,0.9046992544614243
Cash Counter,de.appengo.cashcounter.ads,Tools,0.09530074553857572,Malicious,0.9046992544614243
Toothbrush Pacer,com.appynow.toothbrush,Tools,0.09530074553857572,Malicious,0.9046992544614243
iASPI,cz.aspi.android.iASPI,Business,0.09530074553857572,Malicious,0.9046992544614243
Wyborcza.biz,pl.agora.wyborczabiz,Business,0.09530074553857572,Malicious,0.9046992544614243
Doit.im,im.doit.android,Productivity,0.09530074553857572,Malicious,0.9046992544614243
GPUBench,com.ellismarkov.gpubench,Tools,0.09530074553857572,Malicious,0.9046992544614243
Adobe AIR,com.adobe.air,Tools,0.09530074553857572,Malicious,0.9046992544614243
Uninstaller,cn.wangmeng.uninstaller,Tools,0.09530074553857572,Malicious,0.9046992544614243
Turkish Dictionary,com.burak.android.dictionary,Tools,0.09530074553857572,Malicious,0.9046992544614243
Gear Speed Calculator,com.robgreen.gearspeedcalc,Tools,0.09530074553857572,Malicious,0.9046992544614243
Toothbrush Pacer,com.appynow.toothbrush,Tools,0.09530074553857572,Malicious,0.9046992544614243
Forex,appinventor.ai_tuhin_champion.Forex,Business,0.09530074553857572,Malicious,0.9046992544614243
It's your station!,jp.co.kcc.nds.metroalarm,Tools,0.09530074553857572,Malicious,0.9046992544614243
Feet Inch Calculator Free,com.byonetech.mobile.android,Tools,0.09530074553857572,Malicious,0.9046992544614243
Trade Show App Sample,com.dilemmamanagement.TradeShowSample,Business,0.09530074553857572,Malicious,0.9046992544614243
Trade Storm,com.coldsnowstudios.android,Finance,0.09530074553857572,Malicious,0.9046992544614243
Stock TW,heartj.android.stocktw,Finance,0.09530074553857572,Malicious,0.9046992544614243
AFreeMyNet,com.lordikc.AFreeMyNet,Tools,0.09530074553857572,Malicious,0.9046992544614243
ICE mobile,com.theice.android.icemobile,Finance,0.09530074553857572,Malicious,0.9046992544614243
Dog Doggy Dog Whistle,com.antidog,Tools,0.09530074553857572,Malicious,0.9046992544614243
Two Hundred Year Calendar,phoenix.TwoHundredYearCalendar,Tools,0.09530074553857572,Malicious,0.9046992544614243
xMobile,com.xtb.xtbtrader,Finance,0.09530074553857572,Malicious,0.9046992544614243
Forex Trading Unlocked,com.dreamstep.wForexTradingUnlocked,Business,0.09530074553857572,Malicious,0.9046992544614243
Messe D??sseldorf App,com.mwaysolutions.messeDd,Business,0.09530074553857572,Malicious,0.9046992544614243
AnimalDesignBattery,jp.co.hikesiya.BatteryInformation,Tools,0.09530074553857572,Malicious,0.9046992544614243
TradeFX,fxclub.trader,Finance,0.09530074553857572,Malicious,0.9046992544614243
Translate free,com.james.GGTranslate,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Forex-Metal MT4 droidTrader,com.forexonthego.android.forexmetal,Finance,0.09530074553857572,Malicious,0.9046992544614243
StatusBar Calendar,com.kumaspiral.StatusBarCalendar,Tools,0.09530074553857572,Malicious,0.9046992544614243
FX PairsTrade Chart 2011,com.kaname.surya.android.fxpairstradechart2011,Finance,0.09530074553857572,Malicious,0.9046992544614243
myTrade,org.wzdworks.android.ktnet,Business,0.09530074553857572,Malicious,0.9046992544614243
Duesseldorf Rhine Tower Clock,de.velastudios.towerclock,Tools,0.09530074553857572,Malicious,0.9046992544614243
Cell Phone Trace,com.cellphonetrace,Tools,0.09530074553857572,Malicious,0.9046992544614243
Mobile Market Monitor,com.wjimobileapps.marketmonitor,Finance,0.09530074553857572,Malicious,0.9046992544614243
Cloud Server Management,com.unitedinternet.cloudserver,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Film Utility,com.fatslimmer.filmutil,Tools,0.09530074553857572,Malicious,0.9046992544614243
Forex Income Engine APP,com.fie,Business,0.09530074553857572,Malicious,0.9046992544614243
Visual Spreads Trading Demo,com.appdragons.visualspreads,Finance,0.09530074553857572,Malicious,0.9046992544614243
Sh'rholickr,com.product.kanzmrsw.shrholickr,Tools,0.09530074553857572,Malicious,0.9046992544614243
Freebox Control,aize.eu.freeboxcontrol,Productivity,0.09530074553857572,Malicious,0.9046992544614243
Remote Transmission Utilities,com.trandroid,Tools,0.09530074553857572,Malicious,0.9046992544614243
Stock Option Basic,com.businesscompassllc.stockoptionbasic,Finance,0.09530074553857572,Malicious,0.9046992544614243
CFE Mobile,cfe.mobile,Finance,0.09530074553857572,Malicious,0.9046992544614243
David Maus Toyota,com.automotiontv.davidmaustoyota,Business,0.09530074553857572,Malicious,0.9046992544614243
Eye Cinema Horizontal,com.dreamstep.wEye_Cinema_Horizontal,Tools,0.09530074553857572,Malicious,0.9046992544614243
Easy Calc Talking Full,appinventor.ai_nightclubtorino.EasyCalculator,Tools,0.09530074553857572,Malicious,0.9046992544614243
Euromaxfx MT4 droidTrader,com.forexonthego.android.forex.disp.Euromaxfx,Finance,0.09530074553857572,Malicious,0.9046992544614243
Ford Super Duty DTCs Free,com.gearboxz.dtcs.ford64,Productivity,0.09530074553857572,Malicious,0.9046992544614243
